timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples,sim_rbf_gaze_x,sim_rbf_gaze_y,sim_pwa_gaze_x,sim_pwa_gaze_y,sim_gpr_gaze_x,sim_gpr_gaze_y,subject_name
2025-11-06T23:10:25.357,17,205,855,178.03571428571428,795.625,192,814,222,836,-26,-59,-13,-41,17,-19,47.26,112,214.76607866774248,858.9581410818697,218.92057358882676,859.0774078072815,214.02156143230698,856.5214718528779,Liu Jiaqi
2025-11-06T23:10:31.763,10,210,653,144.5090909090909,618.4090909090909,161,628,187,630,-65,-34,-49,-25,-23,-23,46.37,110,175.73145022931755,654.7232711845102,182.11141598538168,644.8193276624243,175.8459614677932,656.6570955814586,Liu Jiaqi
2025-11-06T23:10:38.175,9,1083,471,1029.4351851851852,565.3888888888889,1056,548,1081,529,-53,94,-27,77,-2,58,37.52,108,1083.1776716331635,534.359900887354,1081.197956432562,529.1972153139433,1082.4587567185793,534.4664409708266,Liu Jiaqi
2025-11-06T23:10:44.579,5,533,795,497.1261261261261,778.1711711711712,509,800,531,811,-35,-16,-24,5,-2,16,33.56,111,528.1956476592967,815.3144559918466,515.9070244458841,805.5781084441687,523.4226737818768,819.213002267473,Liu Jiaqi
2025-11-06T23:10:50.983,15,952,828,976.0,802.5625,1034,843,1032,825,24,-25,82,15,80,-3,35.92,112,1043.4012376445974,828.7226082883758,1047.6213122978563,848.8220047222339,1046.1846120123864,820.0830330979212,Liu Jiaqi
2025-11-06T23:10:57.389,2,787,497,767.4159292035398,543.1769911504425,777,529,798,521,-19,46,-10,32,11,24,27.49,113,793.8026563292781,525.4696908353804,780.996838669039,519.367860858996,786.9878522529252,528.3434000036831,Liu Jiaqi
2025-11-06T23:11:03.801,6,1478,364,1395.936936936937,448.1621621621622,1472,402,1492,353,-82,84,-6,38,14,-11,35.76,111,1501.225494462541,357.68099952891754,1513.2110134140023,370.24920310933175,1511.0594200140913,363.70605021847945,Liu Jiaqi
2025-11-06T23:11:10.203,19,728,708,722.8440366972477,672.816513761468,745,682,758,676,-5,-35,17,-26,30,-32,41.65,109,755.9385374529639,682.6494843039545,757.7431284951556,686.0535217867659,750.7203654090868,683.2971286532603,Liu Jiaqi
2025-11-06T23:11:16.610,18,1430,853,1316.2363636363636,863.6363636363636,1380,868,1425,885,-113,10,-50,15,-5,32,28.59,110,1435.4776449532299,864.331175322576,1456.217078847284,818.9115544073186,1442.523678611954,865.1586638895526,Liu Jiaqi
2025-11-06T23:11:23.013,8,952,364,922.4090909090908,397.3727272727273,920,357,952,345,-29,33,-32,-7,0,-19,37.48,110,947.7338538658229,344.7350798499003,921.0781392406872,336.2305109181528,935.8233272219263,346.5999881321533,Liu Jiaqi
2025-11-06T23:11:29.422,14,163,132,150.26126126126127,130.38738738738738,168,131,167,118,-12,-1,5,-1,4,-14,26.04,111,168.1187346569385,115.42132793756957,163.0,132.0,169.35703927462026,110.56022845472104,Liu Jiaqi
2025-11-06T23:11:35.831,11,1511,915,1435.073394495413,919.577981651376,1497,919,1572,953,-75,4,-14,4,61,38,30.65,109,1570.646366946092,922.9390326444068,1574.765472995729,905.911886399172,1571.8036807901697,920.61367842721,Liu Jiaqi
2025-11-06T23:11:42.233,1,1567,970,1494.5545454545454,977.2,1555,991,1647,1032,-72,7,-12,21,80,62,29.86,110,1637.1993190903268,991.5843434490251,1619.3942988409574,1016.0489469785268,1632.4579613114004,983.1154864903618,Liu Jiaqi
2025-11-06T23:11:48.638,16,1165,629,1126.7857142857142,676.4285714285714,1178,672,1196,656,-38,47,13,43,31,27,52.23,112,1206.7287902534022,658.2290013876051,1218.9952131284726,656.7590774859686,1214.6119617631969,658.2405570260727,Liu Jiaqi
2025-11-06T23:11:55.050,12,674,222,654.8738738738739,299.85585585585585,663,263,666,260,-19,77,-11,41,-8,38,38.82,111,669.3845603668719,250.81535028413833,673.7652254618869,250.05966845461134,665.2711463755719,256.61526137102635,Liu Jiaqi
2025-11-06T23:12:01.452,13,1741,132,1587.081818181818,318.1363636363636,1655,262,1710,177,-153,186,-86,130,-31,45,37.53,110,1711.8100700372047,186.71825022977413,1718.800477773891,165.82885529723708,1717.2609991764386,196.71792728118353,Liu Jiaqi
2025-11-06T23:12:07.857,7,689,132,661.1132075471698,226.14150943396223,672,183,666,182,-27,94,-17,51,-23,50,41.57,106,674.2981398350186,167.91493123873548,679.1382539676999,165.32284217968476,670.7337875335636,172.9306043682086,Liu Jiaqi
2025-11-06T23:23:12.312,5,1215,596,1191.7207207207207,618.4144144144144,1233,608,1265,608,-23,22,18,12,50,12,16.34,111,1270.2381561345685,611.1880049756224,1271.6860356726174,591.5089365631819,1269.2219415165941,594.8458105523252,Liu Jiaqi
2025-11-06T23:23:18.718,10,426,828,428.24545454545455,744.5,436,784,424,840,2,-83,10,-44,-2,12,38.18,110,436.59630948374183,834.2907667421939,445.81343451226473,833.6744691778432,435.65307126886165,827.4912912178188,Liu Jiaqi
2025-11-06T23:23:25.126,13,952,828,920.625,738.125,924,836,956,800,-31,-89,-28,8,4,-28,22.12,112,957.4210764515685,805.4924162786974,926.6564915201616,837.579452393717,961.9801362738895,829.7465229135336,Liu Jiaqi
2025-11-06T23:23:31.531,7,1741,132,1582.633928571429,329.3928571428572,1642,276,1723,202,-158,197,-99,144,-18,70,70.29,112,1708.6854395956857,220.19833363295317,1708.0921588052652,219.3374070474756,1710.9704683633936,219.5325897601585,Liu Jiaqi
2025-11-06T23:23:37.936,0,1312,389,1269.3853211009175,449.0,1307,410,1350,388,-42,60,-5,21,38,-1,34.48,109,1355.458528561774,382.4603084925664,1353.1097484585887,363.4055317709081,1355.1601557323618,352.5758721277334,Liu Jiaqi
2025-11-06T23:23:44.346,14,1431,653,1409.048076923077,640.3557692307693,1484,623,1525,605,-21,-12,53,-30,94,-48,39.03,104,1526.0912003844696,616.7640740384367,1537.9376373947462,603.6712115851465,1523.753939358191,599.0063779177646,Liu Jiaqi
2025-11-06T23:23:50.752,1,689,1060,682.4,926.03,688,1008,690,1100,-6,-133,-1,-52,1,40,45.58,100,707.3031514038527,1060.9647265375847,724.0873147655811,1060.0,708.5717891455012,1071.861652611684,Liu Jiaqi
2025-11-06T23:23:57.152,6,555,226,574.0366972477065,245.74311926605503,575,233,560,220,19,19,20,7,5,-6,35.06,109,572.0522596440597,217.36653742508398,571.8633330185536,223.31967315565714,571.4922223277565,220.4514389696359,Liu Jiaqi
2025-11-06T23:24:03.561,15,689,132,657.3727272727273,218.0090909090909,659,206,647,185,-31,86,-30,74,-42,53,34.49,110,662.099814396192,179.25956911885805,653.4493060566401,195.56589723424173,661.4827190807019,190.79256327887447,Liu Jiaqi
2025-11-06T23:24:09.972,8,1699,486,1531.8363636363636,559.6272727272727,1597,538,1674,482,-167,73,-102,52,-25,-4,50.79,110,1663.8508287695965,507.41835185060893,1667.0454917472066,514.0614154639358,1664.2038192106963,505.77270422872436,Liu Jiaqi
2025-11-06T23:24:16.376,11,1680,660,1557.446428571429,707.5,1641,703,1710,668,-122,47,-39,43,30,8,39.18,112,1700.083825209492,695.1369704910808,1704.6189289025876,707.5892906612073,1700.3372631487923,699.9101839179687,Liu Jiaqi
2025-11-06T23:24:22.780,12,1492,534,1349.1801801801803,591.009009009009,1409,566,1452,551,-142,57,-83,32,-40,17,39.83,111,1454.076522962368,557.047879653021,1463.2835938549501,531.6198815324758,1452.09741916976,532.347215532025,Liu Jiaqi
2025-11-06T23:24:29.189,20,1488,249,1394.201834862385,348.9633027522936,1435,299,1493,254,-93,99,-53,50,5,5,38.29,109,1493.9723851927552,249.5152701377144,1492.2158356427328,236.60584367379022,1495.1644530994465,227.42830995660216,Liu Jiaqi
2025-11-06T23:24:35.596,2,1478,828,1354.8623853211009,761.6788990825688,1452,763,1461,779,-123,-66,-26,-65,-17,-49,23.33,109,1467.6232936034978,780.5773793128492,1491.488833678678,758.8810968371929,1463.8792599152328,767.4212884215094,Liu Jiaqi
2025-11-06T23:24:42.002,4,756,973,720.1181818181818,777.4363636363636,722,844,735,872,-35,-195,-34,-129,-21,-101,35.37,110,740.8701228646663,866.6685608676843,729.8033164917333,868.2805155230071,744.2737202117793,875.7087661342265,Liu Jiaqi
2025-11-06T23:24:48.406,16,1410,616,1310.8,601.0,1368,578,1406,570,-99,-15,-42,-38,-4,-46,27.58,110,1409.6155739432402,573.6517800801211,1417.0194507522642,550.5724291048366,1407.5292604284807,548.4743480042088,Liu Jiaqi
2025-11-06T23:24:54.811,18,163,596,191.47321428571428,542.3839285714286,175,562,177,579,28,-53,12,-34,14,-17,31.52,112,169.77688430738073,598.8165338102468,163.0,591.7605356892086,169.22026771292587,586.189424267529,Liu Jiaqi
2025-11-06T23:25:01.221,9,1189,411,1174.3423423423424,467.3153153153153,1209,437,1239,422,-14,56,20,26,50,11,39.98,111,1246.895866667451,417.01589179604866,1241.5299780382327,405.1997621050076,1246.1991955520466,392.4260407432335,Liu Jiaqi
2025-11-06T23:25:07.623,19,794,184,819.3243243243244,240.93693693693692,835,225,824,198,25,56,41,41,30,14,31.2,111,843.360388264316,188.98330410284353,844.3665586674931,202.2481452183273,841.0793910700913,202.84351461792713,Liu Jiaqi
2025-11-06T23:25:14.029,3,952,364,916.8869565217392,406.4086956521739,949,396,942,377,-35,42,-3,32,-10,13,30.56,115,957.2444610079808,375.09026532449417,985.9023564212705,375.2972393999082,954.1322543539267,372.2252000077753,Liu Jiaqi
2025-11-06T23:25:20.437,17,1573,435,1449.688679245283,464.9245283018868,1501,427,1568,380,-123,29,-72,-8,-5,-55,26.43,106,1564.1605052989373,389.96057300154894,1564.931196209485,375.0126531623012,1564.5913735102959,372.79646641332135,Liu Jiaqi
2025-11-06T23:34:46.922,20,1478,828,1492.6728971962616,748.0467289719626,1519,761,1556,819,14,-79,41,-67,78,-9,42.11,107,1549.0311592853923,807.5996845999039,1539.8402544695982,775.5849796374282,1532.0464406744443,813.9197472077647,Liu Jiaqi
2025-11-06T23:34:53.331,13,689,1060,666.3703703703703,943.8333333333334,652,1089,673,1157,-22,-116,-37,29,-16,97,20.9,108,666.6698246552205,1108.4578204724344,689.0,1060.0,651.9863005987784,1104.614192140062,Liu Jiaqi
2025-11-06T23:34:59.734,15,1219,172,1218.6944444444443,297.01851851851853,1228,256,1249,198,0,125,9,84,30,26,51.66,108,1249.5572252324746,203.94916593333906,1234.0816719718202,207.5669521702207,1235.5699745956183,200.62160042062146,Liu Jiaqi
2025-11-06T23:35:06.138,18,427,181,439.8165137614679,256.9449541284404,443,248,428,228,12,75,16,67,1,47,33.75,109,436.72347738875374,225.8073689299622,443.86414870966644,231.8002961203388,440.4362118937129,224.66809252241745,Liu Jiaqi
2025-11-06T23:35:12.564,17,1478,641,1410.6605504587155,631.7981651376147,1453,630,1455,635,-67,-9,-25,-11,-23,-6,39.95,109,1469.3020714937713,644.1521591170159,1482.0761080848065,629.7177612891428,1500.5106047824509,651.0800327127004,Liu Jiaqi
2025-11-06T23:35:18.973,7,1741,132,1620.688679245283,244.5566037735849,1657,203,1713,91,-120,112,-84,71,-28,-41,47.84,106,1690.8406731561538,133.41605241337012,1741.0,132.0,1690.6315768105967,129.8821747904335,Liu Jiaqi
2025-11-06T23:35:25.376,2,1534,868,1477.4414414414414,812.6846846846847,1500,844,1545,933,-56,-55,-34,-24,11,65,24.08,111,1531.0816248314998,902.7068757122797,1517.1442628554255,914.6063529635593,1504.3174607653261,906.5966555641189,Liu Jiaqi
2025-11-06T23:35:31.778,9,1741,596,1629.9636363636364,630.3909090909091,1665,613,1709,623,-111,34,-76,17,-32,27,54.65,110,1696.135232079873,635.1729700361586,1707.6988292170358,581.5456943479046,1708.966528091211,640.5884862618504,Liu Jiaqi
2025-11-06T23:35:38.187,10,1215,1060,1137.4414414414414,904.0990990990992,1187,1039,1173,1095,-77,-155,-28,-21,-42,35,27.36,111,1176.7151622153037,1058.2380055065778,1215.0,1060.0,1216.7818877972197,1051.5295366030302,Liu Jiaqi
2025-11-06T23:35:44.593,12,1403,318,1314.1926605504586,402.091743119266,1354,372,1349,321,-88,84,-49,54,-54,3,43.02,109,1363.9759041016068,334.4053113471191,1398.398186290618,329.79065032365133,1405.9190849673382,333.3447261791221,Liu Jiaqi
2025-11-06T23:35:50.997,1,211,134,199.75,163.08,196,160,196,150,-11,29,-15,26,-15,16,33.89,100,189.44969787664658,146.32710949584327,193.06883685082687,159.55329112386264,196.0145008274818,146.28199868680213,Liu Jiaqi
2025-11-06T23:35:57.404,19,1335,441,1274.4563106796118,515.8543689320388,1318,502,1301,476,-60,74,-17,61,-34,35,49.76,103,1321.64963514973,490.7160522003499,1355.0504615479695,487.9708319224685,1365.2368234906946,492.04091259844876,Liu Jiaqi
2025-11-06T23:36:03.811,0,1022,187,969.2685185185184,324.52777777777777,949,269,975,256,-52,137,-73,82,-47,69,38.5,108,970.9330375174653,252.53360930539444,958.5218247825549,240.63464151376394,931.0971233854145,252.78267803491661,Liu Jiaqi
2025-11-06T23:36:10.222,16,163,1060,118.94495412844036,955.0642201834862,129,1029,120,1169,-44,-104,-34,-31,-43,109,41.88,109,123.76640491429804,1140.7309483700851,163.0,1060.0,135.24325585209274,1112.8048721052226,Liu Jiaqi
2025-11-06T23:36:16.625,4,1292,841,1227.7798165137615,767.2660550458716,1265,835,1257,855,-64,-73,-27,-6,-35,14,51.42,109,1271.9297200502847,857.1873657591494,1285.8524241728626,873.1116504138457,1298.78058237421,855.9592051088202,Liu Jiaqi
2025-11-06T23:36:23.040,5,1215,596,1150.891891891892,598.3423423423424,1182,614,1164,600,-64,2,-33,18,-51,4,33.18,111,1181.5318620042601,616.9878001386978,1193.346399645413,619.3314764014291,1190.9702433407176,616.2661235736397,Liu Jiaqi
2025-11-06T23:36:29.437,3,1327,948,1233.787037037037,818.9074074074074,1274,903,1269,943,-93,-129,-53,-45,-58,-5,34.57,108,1279.0699862809388,931.2489661830991,1296.083283328874,954.3974185784043,1307.3912182313852,929.2197246370648,Liu Jiaqi
2025-11-06T23:36:35.847,6,952,828,896.8518518518518,765.4166666666666,884,880,896,859,-55,-62,-68,52,-56,31,20.28,108,901.3463046049237,867.5661917892135,886.0827493368523,878.5428963743909,881.7096975563151,864.9182459176006,Liu Jiaqi
2025-11-06T23:36:42.247,11,163,596,141.09174311926606,533.1743119266055,133,541,122,576,-21,-62,-30,-55,-41,-20,57.5,109,130.52261290344373,590.2749901671223,163.0,596.0,114.47876000157939,590.6131280313078,Liu Jiaqi
2025-11-06T23:36:48.655,8,315,837,287.25,750.8425925925926,288,765,269,856,-27,-86,-27,-72,-46,19,27.66,108,284.4663951743522,859.9137945364243,289.6006342150258,859.2498316678344,299.83063579293076,857.4022608640199,Liu Jiaqi
2025-11-06T23:36:55.065,14,1186,251,1118.8636363636365,348.95454545454544,1112,304,1136,272,-67,97,-74,53,-50,21,38.86,110,1136.414397245091,274.97232373522354,1106.091944386107,266.6243084005109,1103.5635841325027,273.4394701467156,Liu Jiaqi
2025-11-07T00:11:39.725,10,1365,129,1415.7735849056603,273.41509433962267,1437,208,1469,150,50,144,72,79,104,21,59.81,106,1467.0259550057026,144.58746816687582,1455.2629130904752,132.0,1458.5948106734397,138.2751186510755,Liu Jiaqi
2025-11-07T00:11:46.132,12,1212,622,1225.5272727272727,680.9545454545455,1226,676,1247,655,13,58,14,54,35,33,33.04,110,1232.5217274067206,654.6718939087524,1230.290516954902,667.3415349963471,1233.9592449426973,652.1650641107658,Liu Jiaqi
2025-11-07T00:11:52.535,8,1498,792,1504.747663551402,821.2056074766355,1491,817,1523,850,6,29,-7,25,25,58,47.77,107,1515.9817126329092,835.689846167107,1475.7447012207685,814.2992849155088,1520.447072110546,840.4218326086402,Liu Jiaqi
2025-11-07T00:11:58.938,1,1412,398,1368.5794392523364,480.25233644859816,1395,434,1422,398,-43,82,-17,36,10,0,38.49,107,1406.6031688507292,389.40507041269643,1418.362938996278,399.9921361316467,1413.2458641895669,387.38800906832364,Liu Jiaqi
2025-11-07T00:12:05.344,20,319,217,299.8288288288288,273.0,323,263,319,237,-19,56,4,46,0,20,34.92,111,334.84108211971466,235.87482054513242,336.3233991145303,250.46700615825975,333.2633512402161,237.63858496988618,Liu Jiaqi
2025-11-07T00:12:11.745,16,163,132,128.5137614678899,185.6697247706422,140,173,152,165,-34,53,-23,41,-11,33,47.61,109,158.3853946590539,155.01205649716,163.0,132.0,141.71410453899185,155.79061783274375,Liu Jiaqi
2025-11-07T00:12:18.140,11,861,289,868.9722222222222,385.9351851851852,876,356,879,314,7,96,15,67,18,25,48.77,108,886.8956548406612,301.9009511437405,885.3195224021467,295.1959563142745,881.7594954482689,297.57657768169645,Liu Jiaqi
2025-11-07T00:12:24.542,3,1125,611,1086.2342342342342,687.5765765765766,1087,687,1098,665,-38,76,-38,76,-27,54,41.45,111,1085.5374212870672,668.8839226332935,1091.1374931185724,671.7688902982425,1083.8276694344263,665.7348437861249,Liu Jiaqi
2025-11-07T00:12:30.948,2,952,828,943.324074074074,829.2129629629629,935,852,933,850,-8,1,-17,24,-19,22,13.95,108,931.5621549659961,855.7347959229373,932.9331224287313,854.3428329669528,930.3668257872828,856.2114099610164,Liu Jiaqi
2025-11-07T00:12:37.351,17,350,556,293.8796296296296,608.1111111111111,313,601,337,599,-56,52,-37,45,-13,43,36.85,108,327.8921080422207,610.0207407853624,327.1937474679903,604.8216863125248,329.65799583823855,614.4998687643914,Liu Jiaqi
2025-11-07T00:12:43.761,19,426,364,336.73394495412845,407.6697247706422,364,400,367,375,-89,43,-62,36,-59,11,35.21,109,372.7235747941348,382.6190844290401,384.4780385362494,393.709932667537,375.6775790262443,384.3127958999884,Liu Jiaqi
2025-11-07T00:12:50.165,15,163,596,110.71559633027525,601.697247706422,125,588,175,601,-52,5,-38,-8,12,5,31.82,109,146.70382062644933,609.415116911145,163.0,596.0,137.99964556234792,610.6763718258977,Liu Jiaqi
2025-11-07T00:12:56.569,6,246,881,240.56880733944956,844.2201834862385,258,852,279,878,-5,-36,12,-29,33,-3,36.4,109,273.56379904367714,885.2626340513856,281.78130614080624,885.7266168672855,276.8063963825756,883.0142015238589,Liu Jiaqi
2025-11-07T00:13:02.974,14,1215,132,1273.954128440367,339.0366972477064,1279,278,1310,235,58,207,64,146,95,103,45.38,109,1302.7803123340918,214.04563342142382,1252.2703183901663,158.57138136295595,1287.1522415644238,210.82760990875255,Liu Jiaqi
2025-11-07T00:13:09.386,7,1215,1060,1266.7619047619048,981.6380952380952,1247,1046,1216,1069,51,-78,32,-14,1,9,34.71,105,1243.1111434510149,1050.8252186031489,1215.0,1060.0,1243.9802975009352,1046.1664758830213,Liu Jiaqi
2025-11-07T00:13:15.785,18,436,428,411.2376237623762,445.6039603960396,440,440,438,411,-24,17,4,12,2,-17,51.75,101,446.32432896179563,420.12474450836453,457.5566887065775,439.5318663986353,452.8048178588069,421.54707805759347,Liu Jiaqi
2025-11-07T00:13:22.189,13,689,596,656.9357798165138,651.5137614678899,670,657,673,633,-32,55,-19,61,-16,37,41.25,109,672.5039056840657,646.4552886515099,679.2049786833459,661.8937670528987,676.4040406705294,647.1864034590527,Liu Jiaqi
2025-11-07T00:13:28.594,9,952,364,936.1272727272728,474.5636363636364,942,449,952,411,-15,110,-10,85,0,47,40.92,110,947.5350183225718,404.01541082763964,943.6231226490834,401.76670492033384,942.051953068237,399.7079464749092,Liu Jiaqi
2025-11-07T00:13:35.004,4,1624,223,1542.834862385321,335.6788990825688,1591,281,1627,215,-81,112,-33,58,3,-8,46.1,109,1611.5129587041965,227.9258376439066,1629.8109519744478,241.87164295566896,1625.4848199882395,220.95560202347897,Liu Jiaqi
2025-11-07T00:13:41.409,0,689,1060,684.4444444444445,1032.361111111111,653,1083,642,1120,-4,-27,-36,23,-47,60,19.09,108,671.6129499124039,1102.6122340138734,689.0,1060.0,668.0200554367269,1101.6542812872171,Liu Jiaqi
2025-11-07T00:13:47.811,5,1049,585,1014.0566037735848,622.6037735849056,1019,614,1029,585,-34,37,-30,29,-20,0,34.04,106,1016.7495428350229,587.2315613912627,1017.9402789275716,589.3269476838785,1013.9930964519828,584.0104961578826,Liu Jiaqi
2025-11-07T14:09:39.525,2,426,364,580.0,433.5178571428572,535,433,461,415,154,69,109,69,35,51,65.7,112,448.8579633629598,420.62009047397925,444.22862595964193,408.80191447152123,450.8797916277937,426.1541838198842,Liu Jiaqi
2025-11-07T14:09:45.939,4,753,949,824.8407079646017,1055.0884955752213,752,995,753,991,71,106,-1,46,0,42,26.07,113,773.5047255797665,1005.8247747853542,751.7792282678555,993.6016178722368,744.6298232055059,999.3908407273584,Liu Jiaqi
2025-11-07T14:09:52.341,0,528,474,635.2300884955753,513.3008849557522,603,519,529,490,107,39,75,45,1,16,51.57,113,515.5695383997283,503.33259465731896,517.1872428082021,505.12227786115994,518.3236254362808,516.5355360278661,Liu Jiaqi
2025-11-07T14:09:58.742,14,952,828,1013.9469026548672,847.7168141592921,997,837,986,826,61,19,45,9,34,-2,28.79,113,995.2169759560846,832.6215892211382,988.7207450225671,834.7641589144056,983.8766159289015,831.4671473104728,Liu Jiaqi
2025-11-07T14:10:05.152,7,1741,596,1571.3090909090909,605.9272727272727,1637,593,1804,569,-169,9,-104,-3,63,-27,35.98,110,1732.5862529643227,556.0947419259414,1741.0,553.1306493351408,1785.6959565897353,557.1562610474339,Liu Jiaqi
2025-11-07T14:10:11.553,18,1215,132,1306.4,210.0842105263158,1290,168,1248,125,91,78,75,36,33,-7,38.21,95,1293.642696696805,137.1953537130464,1273.2393690306176,132.0,1258.3185128998907,126.62102271317939,Liu Jiaqi
2025-11-07T14:10:17.963,15,1478,828,1398.5794392523364,807.3364485981308,1456,813,1529,815,-79,-20,-22,-15,51,-13,16.63,107,1520.7488135511371,801.2526014885178,1538.5587819938062,823.4448279317905,1545.8760675104813,816.3871740959333,Liu Jiaqi
2025-11-07T14:10:24.365,19,246,911,363.1181818181818,1026.9363636363637,330,990,272,910,117,115,84,79,26,-1,51.71,110,269.5473609018557,919.1447403071513,277.78530139100764,907.8001797213685,270.87680226221005,895.8034761961104,Liu Jiaqi
2025-11-07T14:10:30.770,16,559,433,656.3008849557522,465.0353982300885,621,471,545,445,97,32,62,38,-14,12,36.21,113,533.3797465226583,458.40888414751015,538.2589423133062,462.1468763216531,534.2836615270697,470.0559671648628,Liu Jiaqi
2025-11-07T14:10:37.177,9,1478,364,1439.738738738739,409.963963963964,1478,378,1520,342,-38,45,0,14,42,-22,31.64,111,1518.0049926436748,338.009563090184,1530.216882098941,317.3484251292392,1532.0135104039875,311.28234100887045,Liu Jiaqi
2025-11-07T14:10:43.585,1,426,828,519.6086956521739,849.8608695652174,482,837,430,782,93,21,56,9,4,-46,49.33,115,418.07252272697053,793.9641546803424,410.8811531636345,814.5852130545911,415.3690007975389,808.9157068544789,Liu Jiaqi
2025-11-07T14:10:49.990,11,1215,596,1234.3363636363636,583.1272727272727,1249,561,1260,565,19,-12,34,-35,45,-31,32.7,110,1266.923206661191,557.7048150591809,1268.0339563621526,537.4936648245489,1278.4082681713207,547.9561477862867,Liu Jiaqi
2025-11-07T14:10:56.396,5,1511,938,1406.8761061946902,842.6991150442478,1467,851,1543,854,-104,-95,-44,-87,32,-84,14.58,113,1533.784539837194,840.4518327641795,1549.1759847495478,870.5849237686447,1557.0750850707527,859.9853986404758,Liu Jiaqi
2025-11-07T14:11:02.801,10,1741,132,1646.5545454545454,270.04545454545456,1709,193,1775,95,-94,138,-32,61,34,-37,37.67,110,1764.6599327773915,151.56723963481062,1741.0,132.0,1764.5164212849065,111.95901060885706,Liu Jiaqi
2025-11-07T14:11:09.207,12,979,387,1048.8532110091744,430.8348623853211,1027,421,988,406,69,43,48,34,9,19,34.44,109,990.7626501649056,415.980830161377,986.1575907029393,416.44953503725503,984.02444055141,420.6307908407846,Liu Jiaqi
2025-11-07T14:11:15.611,20,767,350,876.2456140350877,354.3421052631579,838,359,767,334,109,4,71,9,0,-16,44.71,114,765.966352820087,352.3818912162775,766.1547209316129,341.8733953799749,752.5478362435124,369.97111954622096,Liu Jiaqi
2025-11-07T14:11:22.016,3,898,111,1046.391304347826,93.91304347826087,992,79,883,40,148,-17,94,-32,-15,-71,31.47,115,939.7280207768554,57.95182802013734,689.0,132.0,879.6288678664681,93.79661730348913,Liu Jiaqi
2025-11-07T14:11:28.423,17,239,283,344.6607142857143,291.8482142857143,289,278,208,285,105,8,50,-5,-31,2,44.9,112,197.85038982685643,252.191183374618,213.07122861544877,253.300907234499,210.41066895323087,249.69289587214487,Liu Jiaqi
2025-11-07T14:11:34.831,13,1367,180,1386.4424778761063,266.17699115044246,1395,221,1382,175,19,86,28,41,15,-5,26.62,113,1413.5547256985876,184.21890450051274,1393.440527253728,169.89242251120396,1395.0499609650826,160.12610133812723,Liu Jiaqi
2025-11-07T14:11:41.233,6,586,925,662.4434782608696,898.0521739130435,611,871,579,837,76,-26,25,-54,-7,-88,62.51,115,576.1717910982754,852.7731015157656,572.3727546396859,861.8655406205385,566.4083082089073,871.6309536118978,Liu Jiaqi
2025-11-07T14:11:47.636,8,993,647,1019.5350877192982,635.719298245614,1010,631,983,619,26,-11,17,-16,-10,-28,29.03,114,983.9635410747222,626.7896635724002,996.2843978395738,625.7478770715259,985.4921197768407,631.233949816303,Liu Jiaqi
2025-11-07T15:36:00.818,10,1174,590,1080.5339805825242,691.2135922330098,1100,666,1158,623,-93,101,-74,76,-16,33,26.62,103,1143.750767392404,627.5627271003967,1138.3407955511836,610.253676546929,1144.0540290259573,629.1475718831067,Liu Jiaqi
2025-11-07T15:36:07.229,3,309,761,309.1509433962264,744.377358490566,311,746,312,766,0,-16,2,-15,3,5,37.58,106,302.61024117361967,768.5221176247774,311.11349632018596,761.1496035399207,300.0982029591078,769.8890166432267,Liu Jiaqi
2025-11-07T15:36:13.624,6,689,132,649.5,234.67307692307693,659,201,710,121,-39,102,-30,69,21,-11,27.77,104,688.2310281232704,114.8654270347221,691.0597896973466,132.0,682.8944181731486,113.46610633244133,Liu Jiaqi
2025-11-07T15:36:20.031,15,952,364,872.7735849056604,451.6981132075472,885,435,955,354,-79,87,-67,71,3,-10,33.67,106,930.7649561014341,352.89899534289253,928.3156855220809,362.8737994927201,927.4259520046303,349.7359644852072,Liu Jiaqi
2025-11-07T15:36:26.437,9,689,596,678.8761904761905,594.1714285714286,693,583,738,539,-10,-1,4,-13,49,-57,29.57,105,723.414035051193,545.9768438706884,728.4696708183686,546.5845312369387,726.4940377949783,546.3001471277894,Liu Jiaqi
2025-11-07T15:36:32.845,1,1411,556,1319.1214953271028,647.4672897196261,1351,616,1404,557,-91,91,-60,60,-7,1,23.69,107,1395.770284925766,559.8583240193025,1393.7266219489507,569.4913719602705,1397.1697957817714,558.4280584464199,Liu Jiaqi
2025-11-07T15:36:39.248,17,1741,132,1627.5,316.5188679245283,1656,286,1731,165,-113,184,-85,154,-10,33,59.86,106,1737.516811437651,168.71795220344708,1741.0,132.0,1754.5170462470676,171.74905652241466,Liu Jiaqi
2025-11-07T15:36:45.659,19,157,529,166.6320754716981,537.1132075471698,164,527,151,532,9,8,7,-2,-6,3,21.25,106,149.4047242889595,526.5374950210539,163.0,596.0,150.49188681349617,525.1916215693782,Liu Jiaqi
2025-11-07T15:36:52.062,2,549,739,497.1320754716981,724.3679245283018,507,722,528,717,-51,-14,-42,-17,-21,-22,39.16,106,520.1143833456402,727.9591848023646,526.557086277467,720.6905974656444,522.722383352979,730.1926265396588,Liu Jiaqi
