target_x,target_y,original_gaze_x,original_gaze_y,sim_rbf_gaze_x,sim_rbf_gaze_y
912,716,894.0336134453781,698.2605042016806,932.3385188304238,704.7582057735984
1090,841,1089.6440677966102,806.3728813559322,1095.5765055324443,829.6532951805345
1373,868,1362.563025210084,827.8991596638656,1381.1521603399449,844.7046352655028
1280,419,1206.4122807017543,424.93859649122805,1281.538472298089,394.1388210916592
1371,719,1322.1652173913044,662.3913043478261,1329.7286983922584,653.9311376510647
963,146,929.3613445378152,160.9747899159664,945.14540259999,150.90293841224135
362,681,372.0084745762712,671.4237288135594,359.5454951967538,695.3665937785349
1028,798,939.5546218487395,781.5966386554621,1019.4925909699411,811.0737634547141
1688,908,1572.811320754717,981.5471698113208,1617.0630551982897,918.2651351437046
859,646,853.9915254237288,546.2796610169491,862.546378585169,612.3754557120196
775,552,772.8632478632478,562.8547008547008,773.3896757855308,575.5617596249649
901,479,853.2605042016806,471.016806722689,873.5790818435974,475.0622766772236
1064,454,1123.8090909090909,458.6,1048.30369579312,474.05168411624055
1410,772,1371.0619469026549,780.0619469026549,1383.3876941110664,774.9453330666805
929,192,874.375,246.74166666666667,884.6541261009686,200.3031766536928
1756,885,1798.701754385965,832.9824561403509,1774.2515462059373,871.402684668089
1644,525,1607.3389830508474,508.6186440677966,1614.3621578869563,499.0094708331359
1283,798,1289.8,761.85,1306.971675791189,776.082318010876
818,874,856.256880733945,867.5963302752293,851.7656324706793,881.2965709088154
1529,804,1504.4126984126983,767.2063492063492,1541.7143868855865,795.9595527083775
245,574,273.4854368932039,556.0194174757281,250.1012690778645,608.949978613646
322,746,210.3534482758621,800.1465517241379,253.06172574936727,790.9122271007169
764,615,744.5882352941177,571.6890756302521,741.5084004393858,610.8800334726106
784,925,798.0603448275862,769.5689655172414,779.5773290515154,857.1954580121918
600,657,617.3084112149533,662.2990654205607,615.5472784405531,630.4115977372925
828,402,772.4285714285714,405.9411764705882,805.8727442177176,370.59149613953593
363,581,283.6422018348624,578.6146788990826,327.66915590205247,591.4747544182991
261,426,315.325,420.325,285.03861836677555,443.87164977352745
1573,435,1449.688679245283,464.9245283018868,1564.160505298937,389.96057300154894
1595,955,1503.0166666666669,1063.05,1603.7039081684468,1072.487211696908
475,961,527.9579831932773,837.9327731092437,499.0466693562949,868.6631197914203
297,502,246.8736842105263,506.7894736842105,276.53454991889794,534.1282972823515
1708,299,1559.0701754385964,251.40350877192984,1597.932794472198,179.3730805780935
1717,506,1673.7731092436975,430.1428571428572,1684.5291154841102,436.36677733900126
968,978,963.8991596638656,990.218487394958,974.8378787070936,1006.2690722311422
579,827,620.8389830508474,792.271186440678,603.0762135161798,840.8559470836116
144,582,122.24166666666666,563.5166666666667,147.87653743257712,566.1527510487606
901,645,893.275,618.825,880.3655314179672,668.0003633391972
645,728,671.5042016806723,735.344537815126,644.208550705095,740.9976906213761
1088,173,1024.9831932773109,220.34453781512605,1055.5663137377878,195.0984175274128
1661,777,1659.135593220339,888.042372881356,1740.5659212811493,931.7906962775272
1312,389,1269.3853211009175,449.0,1355.458528561774,382.4603084925664
1428,318,1381.2100840336134,294.10084033613447,1408.8620391027334,302.70651957288226
396,292,325.6727272727273,389.3909090909091,388.79186576585766,336.82716950724483
1800,150,1795.2758620689656,48.543103448275865,1817.047813517663,83.70314255442611
288,777,276.85593220338984,755.8389830508474,271.09030106171326,767.9016389695097
1490,487,1430.3879310344828,480.13793103448273,1474.688171927451,465.8397634187759
1666,803,1623.6601941747572,761.5145631067961,1600.8884069786425,801.487051488179
686,199,680.5739130434782,219.3304347826087,704.3381151928535,212.16211921677828
282,424,308.5126050420168,468.52100840336135,306.55911046469896,428.8078132127479
1300,594,1294.1916666666666,613.0833333333334,1311.796448054617,599.3870274507784
717,866,764.1379310344828,851.5086206896551,755.2208992855099,860.5884379436446
391,860,411.8487394957983,849.5126050420168,395.1349741533128,855.767840623697
1050,298,928.8971962616822,397.98130841121497,1071.8442265001754,333.3314146934031
1790,135,1696.966101694915,156.864406779661,1759.414872291034,123.73177072453166
1618,843,1505.6416666666669,892.825,1597.1701144953115,865.2353821059309
1736,202,1647.855855855856,291.1891891891892,1740.8724760054483,213.3111963328632
1089,415,1134.049019607843,486.7549019607843,1109.2872411932506,454.6312941688822
1194,888,1173.025641025641,792.6068376068376,1194.4715444401,837.0375274531641
1785,391,1752.5333333333333,385.125,1767.5054964234275,416.6373269993596
1369,968,1301.247311827957,830.9354838709677,1364.0018583770905,896.0354792330021
1769,503,1744.8487394957983,546.8151260504202,1813.603351535921,522.2366400452447
1055,510,1048.529411764706,493.6050420168068,1076.7449360761536,491.41414320970614
1529,637,1512.3478260869565,573.6,1574.720640209054,633.7614260422262
1299,566,1245.6694915254238,642.8813559322034,1268.4563098089552,628.7216822394396
1297,690,1262.4273504273503,711.1538461538462,1272.806149347579,707.4186797377879
1571,558,1556.3189655172414,564.3620689655172,1584.1877480016628,533.7814418572166
1482,177,1337.050847457627,287.9491525423729,1398.237585327343,139.43567462459407
1604,717,1467.8425925925926,754.7777777777778,1540.3161418639054,680.001213448972
1158,327,1137.81512605042,360.07563025210084,1137.432673728944,318.4187600976083
1717,874,1707.0084745762713,855.1016949152543,1741.587640292273,833.1280763499317
318,521,400.06722689075633,482.0840336134454,381.0876284506975,466.7721645772598
442,862,399.9139784946237,835.2688172043011,440.2804356048498,932.2315402766616
1188,725,1199.009090909091,661.5181818181818,1154.9921360575302,693.9046268970814
137,781,155.72268907563026,753.0252100840336,158.79632381907567,789.8124765644214
402,442,405.8888888888889,415.4242424242424,405.7416042720223,449.61606973537033
354,719,360.11764705882354,698.7983193277311,352.7489691107185,722.572490291856
674,838,796.2476190476191,834.3523809523809,752.6292675637134,879.2670754350958
1807,356,1698.6470588235295,334.1764705882353,1787.4145232062665,334.1841358606739
611,844,581.6293103448276,869.3965517241379,582.0964798431115,857.3427132334606
617,501,633.8305084745763,423.728813559322,611.1377503656526,461.6265987532872
654,969,645.5042735042736,945.7606837606836,604.9001627987265,960.9569833699752
948,398,938.6576576576576,426.5495495495496,936.3745219427884,446.1619912868507
1680,660,1557.446428571429,707.5,1700.083825209492,695.1369704910808
1245,139,1215.8859649122808,241.0877192982456,1242.8231419318072,212.62348242614783
1214,324,1186.0086206896551,354.3534482758621,1186.3258476507203,333.3285294172646
865,375,819.063063063063,343.8828828828829,824.2844948264997,367.9506973873797
1108,157,1126.8135593220338,178.58474576271186,1109.3183054927008,144.53163415185696
752,193,766.1271186440678,204.82203389830508,761.0098907541728,201.66915273332793
1322,585,1287.0916666666667,605.875,1288.7238937892198,606.5314768759195
1579,804,1580.453781512605,902.2100840336136,1595.5659954615537,852.5401832547316
384,420,421.8050847457627,453.771186440678,394.5641465660914,449.48644129486354
243,444,230.70833333333331,456.01666666666665,214.0207943340296,469.19644443077703
389,735,411.4732142857143,721.1160714285714,375.9928941126143,751.8494925135036
501,345,507.4434782608696,298.4,497.03752084592463,306.37111178696205
633,370,584.9237288135594,359.6271186440678,594.4308002374954,383.5400919250339
874,870,900.8888888888888,796.8611111111111,874.2072789229142,895.2795787159157
1144,278,1093.3361344537816,330.2268907563025,1132.341714827097,311.7842533112398
1042,493,1002.4789915966388,464.6974789915967,1020.8875724305358,491.279532972602
268,896,300.9495798319328,894.0,241.088992482639,959.2443627013794
761,719,687.1848739495798,742.1596638655462,738.3156732740456,719.6726043699061
427,181,439.8165137614679,256.9449541284404,436.72347738875374,225.8073689299622
689,476,690.8067226890756,465.6470588235294,709.2122183242114,466.8012532938389
447,697,443.16101694915255,680.3389830508474,399.0790510666,720.4553298494659
100,801,175.50833333333333,823.4166666666666,121.59243488152862,867.3714296462093
848,444,820.5847457627119,429.5254237288136,813.7349607132979,428.9373747404259
226,968,219.8275862068965,864.9137931034483,245.51377162823096,899.7706240734175
717,345,758.5126050420168,344.781512605042,722.9631210286914,318.43696384878666
1389,707,1366.9327731092435,704.546218487395,1377.749729145901,696.318287226572
1469,685,1455.2457627118645,674.8728813559322,1490.991584948316,673.1394952518505
454,171,461.625,202.9,452.9110681497677,159.3929362173616
1679,916,1572.457627118644,1003.4237288135594,1624.6643185813643,957.5440670528886
1406,614,1435.3363636363636,754.1454545454545,1436.771076045923,679.2399436606112
1408,143,1334.179487179487,214.89743589743588,1374.5242843576927,182.59667987276595
1524,970,1448.3391304347826,946.0695652173912,1491.4459877819795,951.2910701995296
1016,706,1007.8487394957984,663.7142857142857,1036.1628007197935,680.7171258068944
757,393,734.3362068965517,312.87068965517244,750.6525108205308,357.35782296208015
1685,672,1616.728813559322,781.728813559322,1630.4127524845555,714.4889125256213
402,701,399.8050847457627,678.8983050847457,360.70972588335974,713.6477367404564
566,266,570.9747899159664,262.4201680672269,595.583908280129,253.7188026574829
327,950,355.453781512605,967.1680672268908,338.83088581791554,987.17144517891
693,198,680.6083333333333,179.20833333333334,692.2905242001146,169.30797012807244
1134,122,1154.7731092436975,302.9075630252101,1119.7380900115572,185.85659991377148
764,482,748.9915254237288,526.3983050847457,723.1313090597732,478.0085467591569
1649,813,1675.8166666666666,801.025,1661.1677503007652,799.0565835663751
471,311,476.6974789915967,299.93277310924367,479.5260415194407,294.11848924531705
1558,103,1503.6129032258063,189.55913978494624,1564.274196445455,145.2056403221807
1494,843,1606.2905982905984,807.1025641025641,1656.5102706831583,904.9969400036408
462,121,480.66386554621846,174.0252100840336,474.8117348292742,151.37588835096335
878,731,863.5,727.2033898305085,854.3446135063236,738.2732355818995
848,288,770.8487394957983,253.109243697479,809.3915845510157,304.4778680113085
1079,866,1042.8974358974358,774.5982905982906,1100.0973669132045,830.261263167322
808,197,756.1724137931035,238.06896551724137,791.0870205052672,235.34047548779685
594,857,597.3193277310925,855.8067226890756,562.0801703477275,868.3552123557083
868,724,806.3333333333334,715.4083333333333,823.5309066642551,723.0801238569331
837,687,871.1333333333333,631.8666666666667,866.3346223509509,649.3107590155281
1322,895,1338.111111111111,847.5299145299145,1343.3309815105542,909.9143473389846
1737,768,1673.4166666666667,836.9916666666667,1772.1185018491797,805.8238319862443
897,746,878.9747899159664,759.7226890756302,871.0328460313101,760.1546266399791
1336,321,1314.5363636363636,437.2272727272728,1354.929603725667,351.462817428998
922,301,904.25,339.26666666666665,899.1113086467403,328.8114313415022
1153,229,1092.0169491525423,234.45762711864407,1131.2250602460513,238.6221298564943
1333,273,1270.9583333333333,307.175,1265.3626864433024,292.5210202851772
687,200,716.8739495798319,242.6638655462185,699.5392747412186,176.98189095455518
1052,317,1059.6347826086956,375.8782608695652,1060.1834674559882,360.5293281203981
1753,348,1706.9831932773109,367.4201680672269,1703.474789347427,318.1331668578208
724,222,813.9117647058823,229.94117647058823,724.7871879460622,225.6199945323767
425,801,529.3,798.5916666666667,455.17273218513094,805.2440359572008
1216,956,1136.918918918919,989.5405405405404,1193.5248723464524,1014.8915031892384
850,940,812.1367521367522,747.6410256410256,833.4642777646625,894.4609945065284
276,878,291.21008403361344,794.4705882352941,209.33624879144543,918.9791612818168
1432,450,1324.1709401709402,574.0683760683761,1436.1987015570712,497.7524634242662
1031,839,994.5166666666668,794.5916666666667,1039.021324401073,804.2472658531096
784,425,760.5575221238938,412.566371681416,762.8872923431297,441.84297809262546
550,924,558.8220338983051,878.0338983050848,533.4773306669281,887.1056874204157
653,556,664.9107142857143,519.5267857142857,638.6434888067658,531.1066431222987
1685,171,1562.2991452991453,214.32478632478632,1647.8099789320324,188.8496320368477
1348,382,1297.9830508474577,401.135593220339,1363.1083852109994,393.9483947182405
1260,698,1248.126050420168,644.6050420168067,1266.295642982525,689.219521794099
1523,177,1480.1976744186047,247.72093023255812,1514.6242442166815,191.4066733276257
333,740,277.16521739130434,684.9478260869565,333.93686979418527,740.2406172299943
1624,223,1542.834862385321,335.6788990825688,1611.5129587041963,227.9258376439066
795,748,788.0508474576271,698.9237288135594,804.8590809362745,712.1391344702062
588,313,661.4326923076923,267.875,645.9633578383869,268.50759271195545
791,117,781.1452991452992,221.46153846153845,743.8119819179294,108.93434801960989
184,855,292.39130434782606,784.8586956521739,197.5877092998804,871.0972073855099
691,472,696.2436974789916,500.8655462184874,688.1414616065857,507.7274128347759
763,364,818.5126050420168,404.8571428571428,772.0627594541843,353.4669379687333
937,756,901.895652173913,677.2782608695652,927.5169525300292,693.4240901486995
1324,321,1338.9579831932774,301.02521008403363,1386.2479265557215,298.2131827250902
1585,130,1547.4789915966387,181.42857142857144,1561.3669316531607,178.18228856118597
1690,213,1763.25,191.16666666666663,1759.9205801230412,144.02032995706315
150,211,114.8728813559322,231.1949152542373,112.83533384382444,194.76061882287203
1199,782,1231.3865546218487,776.4117647058823,1218.7209510756732,795.6680957316571
160,841,167.15254237288136,812.2372881355932,144.70856878116152,839.9825850695537
1629,963,1620.4273504273503,973.991452991453,1661.2005673300598,987.7671752248128
728,289,661.95,264.9833333333333,679.4296251562533,276.52860047910866
1084,124,1122.25,245.99166666666667,1082.3772318865772,121.58283709787224
982,875,1002.9243697478992,846.7647058823529,1018.7636010772416,872.0604383676797
146,158,94.38655462184876,165.52941176470588,103.38525939966604,138.2121840932106
1322,465,1289.990990990991,609.027027027027,1334.1636884085406,560.8920622221424
732,808,739.7916666666666,781.1833333333333,722.5933892132934,813.1687037849456
665,645,728.3211009174312,499.4220183486239,662.8085265661183,560.0436973501241
1502,617,1512.7520661157023,568.1570247933885,1472.966293165818,596.726675737642
1203,282,1139.6666666666667,332.1929824561403,1187.123709764236,248.36443400365636
873,353,892.0,366.9913793103448,874.6802563068119,354.5892057622319
1790,839,1644.542372881356,946.8983050847456,1766.5637912285383,884.3977824993228
1193,381,1199.8859649122808,372.12280701754383,1200.3133625557466,346.0175141060516
1718,295,1634.963963963964,381.1351351351352,1703.6970799399176,327.8358058514365
438,868,387.6470588235294,862.344537815126,407.7397193274618,889.1642771168865
1057,319,1011.7627118644068,337.2118644067797,1027.707091670708,324.7723315131053
729,426,757.4414414414415,437.6306306306306,745.3873249281828,422.3454208956826
1469,546,1396.8235294117646,522.2450980392157,1429.4352205999492,547.1379189767872
1257,424,1220.1367521367522,429.1794871794872,1266.5035529009867,417.5890157146276
803,743,810.25,679.9416666666667,787.8587648675095,737.0851718549765
502,769,458.5677966101695,730.1779661016949,465.1719977964915,788.6506651078868
422,240,407.39473684210526,211.40350877192984,378.22100894749,233.89888534294823
634,467,641.2268907563025,457.9495798319328,656.7610333160947,460.18385359848423
857,584,803.7708333333334,562.3541666666666,837.9756860421022,599.8410150310344
230,334,219.76288659793812,378.8556701030928,216.80727229605628,343.75968791785704
566,926,532.7368421052631,762.3508771929825,542.072139395176,867.1489696368185
1242,645,1259.8474576271187,659.9067796610169,1245.356536693795,655.3770924488201
1478,392,1434.9583333333333,424.3,1440.9404469507604,379.0404043904591
619,577,642.6810344827586,546.8362068965517,619.1932261822506,542.5388077640097
1013,658,1004.8521739130434,644.7304347826087,939.600115252426,597.1426301244109
1729,643,1642.1379310344828,712.9741379310345,1706.814573986159,675.7778405896637
938,691,941.5932203389832,665.4915254237288,928.0196859590718,688.3828915330033
706,940,700.5086206896551,843.8534482758621,718.6866121157024,927.2745056259746
1134,275,1151.2542372881355,317.364406779661,1156.9784258760117,263.1593092127458
808,346,801.8,392.65833333333336,815.5292111097808,356.6184330443047
421,223,445.2457627118644,222.82203389830508,441.5180340638849,234.599689302003
1226,453,1205.2065217391305,455.2391304347826,1212.903129975184,467.6950469769987
1654,334,1566.271186440678,437.1016949152543,1601.9700120171456,380.8653670838116
1615,553,1622.2203389830509,561.8135593220339,1631.3692314828927,563.9727352185287
733,201,789.2333333333333,213.075,780.9206640440582,209.98789374648575
1164,616,1085.6837606837607,651.025641025641,1159.9596273043985,636.0918287435629
210,653,144.5090909090909,618.4090909090909,175.73145022931757,654.7232711845102
700,174,663.0593220338983,243.71186440677965,680.9135512817661,237.8452642505155
1239,639,1239.466101694915,690.0932203389831,1268.858181785041,682.5017473536479
468,760,555.7833333333333,769.4333333333333,519.6070777708816,778.1766928136847
272,794,224.2659574468085,759.6063829787234,193.14500331944808,805.0614778381712
664,743,681.9166666666666,727.325,646.2963877171258,773.7200562948472
145,941,183.991452991453,891.3418803418804,170.94078551610207,931.5559020155044
1000,281,898.1747572815534,249.45631067961165,977.241178784905,282.17774905539295
831,755,819.2605042016806,718.7899159663865,815.0473935063322,738.1370616405015
1436,955,1254.4655172413793,1041.4224137931035,1402.0894222363863,1026.7479707896373
1106,476,1119.05,476.4916666666667,1094.326748879488,483.173741157775
1643,424,1652.330357142857,526.9375,1635.6894161888574,479.9401454553121
1147,241,1134.81512605042,269.0504201680672,1148.4395996150351,252.02558594448797
1396,560,1345.9663865546215,547.8151260504202,1379.714607891556,536.7767315495306
1067,963,1062.5350877192982,976.3684210526316,1054.3745259498494,1007.565131576858
349,783,372.5042735042735,716.2735042735043,306.88550005196623,823.6348811885205
1122,588,1065.5344827586207,575.1034482758621,1085.2845002414504,572.7645258852087
1642,467,1619.7142857142858,560.3193277310925,1662.4411848247923,450.1989741379694
1710,924,1630.0840336134454,925.2268907563024,1730.2307372495063,934.940147460394
1150,521,1121.017094017094,515.7179487179487,1139.72799258312,521.5016548084091
129,560,107.46218487394958,548.546218487395,100.26524505518348,567.206052083885
760,977,722.008547008547,837.4615384615385,774.809103318183,912.0969796770852
1768,771,1778.2136752136753,721.6153846153846,1764.4893326337756,748.4480787206752
540,861,569.09243697479,786.0588235294117,524.6295031578018,850.4207304774292
315,837,287.25,750.8425925925926,284.4663951743522,859.9137945364243
784,293,634.457627118644,365.4491525423729,673.8021107977554,363.0532805372534
1259,890,1232.4782608695652,779.5978260869565,1273.4594261574907,831.7839590964983
655,346,701.9411764705883,345.9579831932773,656.0763934078698,339.65740534625905
1669,717,1661.2818181818182,659.8090909090909,1665.994360436698,673.2446340617171
1363,470,1363.3508771929824,524.8508771929825,1378.8517209836175,501.9961826247699
311,234,391.125,291.7916666666667,336.8040466448709,220.6798701730071
831,638,790.2155172413793,590.7672413793103,813.6252649705592,690.4129353048321
335,182,270.7058823529412,213.11764705882356,307.5380973630588,181.5626294488129
350,556,293.8796296296296,608.1111111111111,327.8921080422207,610.0207407853624
1640,231,1560.6470588235295,343.61344537815125,1599.466427287245,273.0235088352924
267,922,321.4298245614035,855.1228070175439,235.49434673432464,924.1796203451124
623,948,612.2857142857143,845.6218487394958,627.6731642802333,854.4662682549576
1778,733,1825.745283018868,589.8301886792453,1839.8407319510975,605.2048793367139
293,411,309.3898305084746,430.135593220339,295.1503832096324,420.26562257076085
1691,279,1716.5470085470083,338.5982905982906,1714.0908628744294,297.61145361000797
1619,411,1623.74,364.19,1624.1164336393983,381.0229117710368
1814,317,1696.6702127659576,424.56382978723406,1845.2414555629111,412.5259401204366
188,497,189.20353982300884,504.9646017699115,168.80226323009435,499.79305674390673
513,170,474.9322033898305,223.83898305084745,500.7032677026998,188.73184292803347
753,949,824.8407079646017,1055.0884955752213,773.5047255797665,1005.8247747853542
931,436,876.7094017094017,434.3076923076923,913.2346470901032,437.3156500915554
1086,447,1091.608695652174,452.6173913043479,1077.977786504823,442.8919572885659
339,725,369.93,732.0,330.9434682943504,735.5308509338862
1679,686,1600.18487394958,681.218487394958,1687.4504586190462,679.29697127157
640,487,591.6694915254237,473.8898305084746,635.780285180697,516.87931005377
163,915,188.64166666666668,920.1083333333332,147.94745798342677,977.2506919935882
192,769,155.18965517241378,729.3189655172414,217.3742947657668,779.684030007812
857,435,842.8474576271186,443.228813559322,860.876048201403,442.0159725987596
1659,577,1660.8067226890755,536.453781512605,1667.9227586629693,576.3922626922096
1485,709,1451.340206185567,707.0103092783505,1492.0483523212845,727.0956665353636
365,288,416.0854700854701,291.1794871794872,393.2814004651354,268.23474291909486
645,391,675.5086206896551,393.4741379310345,714.3940228835942,454.37765106725215
1530,549,1508.5378151260504,492.11764705882354,1540.735522765894,496.0295071260945
1573,327,1553.781512605042,384.73949579831935,1555.398760700956,332.96263037503314
191,220,199.84615384615384,266.04273504273505,211.94272513193323,239.21387722472048
1444,761,1382.3865546218487,750.781512605042,1424.96542202548,760.175417268683
345,821,181.2941176470588,826.5798319327731,213.93044529081072,834.9573561147114
490,428,445.280701754386,430.640350877193,475.31312603859413,427.403045366024
1673,111,1632.7394957983192,99.5798319327731,1639.392155483814,88.53341712143452
1107,542,1129.4453781512605,518.109243697479,1125.4537897100945,489.57394989410096
1481,104,1497.301886792453,292.3679245283019,1457.3765001382685,204.95993056484707
637,442,642.2796610169491,451.6271186440678,628.9933659045687,453.8011146490549
1560,402,1589.348623853211,442.4770642201835,1607.6160028424988,438.38071691241487
1277,507,1305.7413793103449,549.2758620689655,1302.2778705881913,549.5420104003639
926,257,974.0555555555557,272.44444444444446,953.6851719428134,282.27001563080137
1056,565,1039.9,553.2583333333333,1062.1127579176095,560.4712213429782
1429,938,1368.8319327731092,942.5546218487395,1395.6010801940276,959.9453985654378
321,368,282.672268907563,372.3697478991597,286.9990229050886,377.5971290275139
1068,191,1117.7394957983192,188.6890756302521,1107.7826976061658,174.0835553872719
850,789,820.9830508474577,787.3050847457627,824.990590810036,807.9690527399988
109,842,162.15126050420167,832.9159663865546,62.525636717864984,875.8068065965925
1267,824,1199.017094017094,778.8119658119658,1201.134180992989,838.5453020745462
496,553,431.5508474576271,486.3898305084746,424.6265224051623,524.6875820752708
230,497,237.01666666666668,510.3333333333333,223.50980359340227,482.3157290860177
1025,914,1057.2416666666666,990.2416666666668,1036.4590492900732,989.7832589441066
1431,653,1409.048076923077,640.3557692307693,1526.0912003844696,616.7640740384367
990,948,927.6302521008404,785.3613445378152,965.8223874470916,859.2967676315118
591,486,604.0420168067227,503.7058823529412,578.2657172847419,497.3130015242492
1438,247,1387.327731092437,203.9579831932773,1399.357809869689,214.99289025860008
128,679,123.36206896551724,660.698275862069,132.10333822172532,715.6467987529317
632,412,624.5338983050848,430.271186440678,612.3229762287988,404.5089846648912
872,667,826.3166666666667,627.4583333333334,909.5406676619132,653.4782733284859
732,205,790.3793103448276,250.44827586206893,723.057114718035,171.52846939537005
1407,771,1329.2966101694915,779.9745762711865,1382.2841383157015,775.4268129376763
1694,677,1642.9719626168223,820.7757009345794,1683.5938610854826,743.2739055898123
570,348,535.2293577981651,341.2201834862385,498.29098904222275,367.020541162336
1475,636,1396.3760683760684,719.1111111111111,1444.905788621028,701.289247671632
452,940,445.64406779661016,854.6610169491526,463.0273130571274,942.450991141377
1208,184,1145.0504201680671,273.672268907563,1196.4377511849068,227.28025240914656
219,759,48.82905982905983,799.6410256410256,216.33784600777096,795.0581397838096
739,592,772.655462184874,479.5630252100841,752.1509049028141,579.9303564975062
371,776,450.07964601769913,825.3805309734513,358.9389560478386,823.2485294117039
1647,117,1589.2434782608696,119.9304347826087,1563.010129015293,147.5941862109577
325,731,314.13675213675214,612.5384615384615,316.86248011132756,703.2953860760567
625,610,610.982905982906,617.7350427350427,595.1927661769323,622.2897286764361
1798,907,1678.310924369748,897.9495798319327,1782.9045980382807,904.8976046089105
701,832,739.5166666666667,779.2166666666667,714.0424082770991,791.0518012114245
754,506,756.6666666666666,521.6333333333333,737.8045855844086,517.9589779829123
1315,790,1211.3361344537816,864.3361344537815,1286.4213454851838,812.2549827704227
431,108,428.126050420168,125.70588235294116,430.3014533367376,79.58498593788056
712,299,665.6470588235294,336.47058823529414,674.7244990580353,291.0859270741256
995,333,960.1379310344828,353.87068965517244,952.9405392544032,319.02482701709874
1202,671,1095.3025210084031,744.5714285714286,1156.2778508087958,724.1984103657176
524,231,575.6916666666667,249.125,576.1506947122178,209.57682891058113
1539,112,1527.403361344538,135.0672268907563,1538.2286457659511,96.34744304649465
1550,637,1519.403361344538,609.3361344537815,1528.8012138593992,608.0232984406191
1480,379,1443.8333333333333,399.725,1477.6462842603144,383.7690106226577
863,265,887.325,266.175,883.3484361234882,248.91529393989143
1573,764,1540.7241379310344,838.4827586206897,1614.2582380718638,822.616876922094
1081,167,1031.8813559322034,153.25423728813558,1068.5442416605515,151.5851609601021
145,950,138.7017543859649,935.7280701754386,124.71201706212317,954.047357107622
1225,712,1142.5344827586207,741.3275862068965,1192.3950726965995,776.4574900206908
1686,315,1608.9322033898304,404.8728813559322,1652.1372197325163,331.16656908364644
183,456,232.3361344537815,482.016806722689,169.73497595705922,486.10922215405
1758,184,1738.4117647058824,205.64705882352945,1747.2741478197197,179.71533976952162
1066,926,1038.2521739130434,884.695652173913,1034.5546162884411,923.6314586882028
851,547,806.9375,542.7142857142857,811.3221503386712,548.298219437803
593,574,546.7264957264957,550.008547008547,599.1548461933183,564.6921174202118
1487,632,1422.1512605042017,616.6050420168067,1458.770468406564,607.2107788392224
223,210,236.88983050847455,247.82203389830508,215.09608431425283,237.161032240503
1256,221,1257.2268907563025,242.11764705882356,1246.4444366195169,215.3384322681712
947,918,889.4761904761905,895.9904761904762,936.9815923709812,904.8182212659104
1074,428,1092.396551724138,525.5,1078.2789024794452,499.8658085380292
133,558,-7.2,563.1333333333333,79.4555910444856,560.0426625775812
1780,778,1722.4298245614036,809.5877192982456,1748.6381929246272,841.0764314756117
122,724,202.08403361344537,690.4117647058823,158.46918935245438,766.6069158978446
476,645,495.4201680672269,636.8235294117648,473.1763842932528,663.0864326001489
1388,248,1371.81512605042,233.4453781512605,1418.9537358513733,226.17010475697327
1574,385,1578.1206896551723,401.3706896551725,1575.1410938397244,392.244776558706
781,600,760.0,599.4705882352941,763.7205193985596,601.5452354107349
250,889,225.9391304347826,853.4521739130435,167.02660073579128,891.685594250277
1444,504,1401.9615384615386,504.9102564102564,1389.6728458895768,509.792444729768
1542,501,1532.7394957983192,443.9159663865546,1538.7331364215845,450.73028573629347
794,855,802.6695652173913,862.7913043478261,799.1550927815498,880.8104159186961
1758,490,1742.3529411764705,467.4201680672269,1768.664670049345,465.5579163202507
1245,426,1150.5412844036698,348.9908256880734,1230.1255821892896,361.74755897370994
1430,417,1424.0252100840337,451.873949579832,1454.3611257530345,421.21797771112944
536,643,586.9833333333333,611.1083333333333,546.0574207062072,630.6066287182487
1496,150,1361.596638655462,251.27731092436971,1506.1832490713746,198.8822954688785
993,679,1070.1121495327102,727.6915887850467,1035.457317385965,739.7349996447955
662,186,595.0840336134454,156.890756302521,615.496008482611,161.94405110584432
1469,354,1403.9245283018868,441.7641509433962,1488.3841701140805,365.0335727057493
1519,835,1460.095652173913,838.8260869565217,1493.215691092557,852.4322737678791
1785,501,1813.9831932773109,526.4873949579832,1783.9500683593767,518.8935922928565
1277,862,1136.953488372093,813.046511627907,1167.353080951087,832.8854853134121
534,141,518.7610619469026,176.1238938053097,541.6322628809058,153.17685080864675
554,329,485.8288288288288,336.7927927927928,544.7347702522686,264.21140060273234
529,206,516.258064516129,230.0752688172043,537.1227728030009,221.58541985715084
110,463,112.8103448275862,497.9655172413793,79.01068528896661,470.1951405363603
1546,329,1564.9478260869564,369.81739130434784,1559.8194630156306,342.60040282361325
851,552,868.5714285714286,524.6134453781513,862.5247662531311,530.9224368954505
1542,271,1465.453781512605,356.47899159663865,1547.133019320131,291.756458138229
170,214,117.75,237.91666666666663,87.43772543617371,226.64423934586503
700,133,619.7641509433962,200.41509433962264,648.2892006645028,175.882652263813
757,560,722.2100840336135,531.6890756302521,726.0584920505426,531.0604435055304
342,972,309.56779661016947,806.3305084745763,317.0406212329661,897.2327485386697
1456,701,1437.0336134453785,704.8571428571429,1443.948367233931,725.1684440177352
1518,937,1447.0588235294117,986.6218487394958,1511.9075291328152,962.2003718382972
1484,783,1536.6923076923076,773.7094017094017,1522.1520255430416,852.8853948040842
1791,509,1692.0098039215686,628.843137254902,1739.8130027869852,594.0821604399025
1342,746,1272.5157894736842,677.7473684210527,1322.5507493838147,722.7631962138664
796,908,801.1848739495798,737.0420168067227,821.7237850536823,882.4920911290022
