timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples,sim_rbf_gaze_x,sim_rbf_gaze_y,sim_pwa_gaze_x,sim_pwa_gaze_y,sim_gpr_gaze_x,sim_gpr_gaze_y,subject_name,distance,is_outlier
2025-11-28T15:33:27.355,30,426,364,379.5701754385965,376.43859649122805,398,384,404,386,-46,12,-28,20,-22,22,38.26,114,408.4527858443804,385.5077315019264,399.8669539830533,384.1387172262963,406.3630533340758,386.4884285752309,subject_006,48.06711236879432,False
2025-11-28T15:42:25.088,15,163,1060,143.8586956521739,1174.0326086956522,165,1168,90,1028,-19,114,2,108,-73,-32,94.46,92,141.37659880463843,1132.337286714653,163.0,1060.0,131.69365615162656,1147.30697155882,subject_006,115.6279610564497,False
2025-11-28T15:42:31.495,2,689,132,745.8879310344828,263.6465517241379,717,227,695,214,56,131,28,95,6,82,65.73,116,700.9448162597588,197.58069539838797,693.3526844892369,199.14264062596257,701.3085136706286,198.66840515931253,subject_006,143.41217269897345,False
2025-11-28T15:44:46.057,22,1215,132,1222.3103448275865,239.22413793103448,1251,196,1251,160,7,107,36,64,36,28,39.14,116,1249.6760583990228,159.09049753363405,1270.4638292747811,168.67466531858082,1249.0835682576426,159.9195747092939,subject_006,107.47305195513768,False
2025-11-28T15:53:36.051,8,1741,132,1753.2543859649122,180.1929824561404,1756,171,1769,153,12,48,15,39,28,21,44.88,114,1761.4610228036431,153.14067057160872,1741.0,132.0,1757.854502391787,167.29346835012902,subject_006,49.72658779159189,False
2025-11-28T15:53:42.455,2,1741,596,1789.949152542373,698.957627118644,1790,699,1793,684,48,102,49,103,52,88,51.6,118,1811.86310087832,686.8830797825403,1741.0,596.0,1794.3269875984704,701.5064223806918,subject_006,114.00128295996606,False
2025-11-28T15:53:55.271,22,1215,596,1210.6666666666667,606.2136752136752,1231,610,1221,614,-4,10,16,14,6,18,34.95,117,1243.7374175661332,612.0812395759327,1241.7498923095416,612.3122307059924,1242.9778953418397,611.5957526935551,subject_006,11.094905999972228,False
2025-11-28T15:55:31.395,23,163,132,171.88135593220338,180.2627118644068,157,161,124,140,8,48,-6,29,-39,8,29.64,118,141.66839017643252,160.04096671491993,163.0,132.0,151.690573444545,149.5676337273899,subject_006,49.07308671462635,False
2025-11-28T16:14:42.419,18,1741,596,1708.121739130435,579.8608695652174,1710,551,1729,553,-32,-16,-31,-45,-12,-43,33.75,115,1730.5706588816934,550.7128147495533,1716.670370234854,526.0221859795679,1739.5342990258075,522.5388370600707,subject_006,36.625831990524155,False
2025-11-28T16:14:55.229,14,1741,1060,1727.579831932773,1062.9747899159663,1756,1049,1778,1048,-13,2,15,-11,37,-12,40.25,119,1772.5971628177606,1050.249855751176,1741.0,1060.0,1773.029023029409,1040.8148058735042,subject_006,13.745918885136565,False
