target_x,target_y,origin_gaze_x,origin_gaze_y,file_prefix,trial_id,point_num,spread,pred_similarity_x,pred_similarity_y,pred_poly_x,pred_poly_y,pred_rbf_multiquadric_s0.0_x,pred_rbf_multiquadric_s0.0_y,pred_rbf_multiquadric_s1.0_x,pred_rbf_multiquadric_s1.0_y,pred_rbf_multiquadric_s2.0_x,pred_rbf_multiquadric_s2.0_y,pred_rbf_thin_plate_s1.0_x,pred_rbf_thin_plate_s1.0_y,pred_tps_x,pred_tps_y,pred_sim_rbf_multiquadric_s0.0_x,pred_sim_rbf_multiquadric_s0.0_y,pred_sim_rbf_multiquadric_s1.0_x,pred_sim_rbf_multiquadric_s1.0_y,pred_sim_rbf_multiquadric_s2.0_x,pred_sim_rbf_multiquadric_s2.0_y,pred_sim_rbf_thin_plate_s1.0_x,pred_sim_rbf_thin_plate_s1.0_y,pred_sim_tps_x,pred_sim_tps_y,pred_pwa_x,pred_pwa_y,pred_sim_pwa_x,pred_sim_pwa_y
533.0,597.0,530.6753012048193,603.0352409638555,7_4,138,3,107.83187721194881,535.826943080841,602.3131355482644,529.4794251210575,599.4941534005313,533.0014730798193,597.0013054169805,529.8831144225769,599.6147703153403,530.2520170532896,599.2722348154344,300.2858348595091,789.033978895107,300.2858348595091,789.033978895107,533.001259487091,597.0001472670144,529.8831145264754,599.6147702965352,530.2520172567059,599.2722347723095,300.28583453219983,789.0339818436212,300.28583453219983,789.0339818436212,535.826943080841,602.3131355482644,530.2520172567059,599.2722347723095
747.0,597.0,749.1484057971014,590.1895652173913,7_1,15,5,179.3490804863038,752.8693899440581,588.4270665747852,743.4797405410051,591.9009270308657,746.9992358752264,597.0007224439538,751.0770495993714,596.7557381102339,751.5109046487913,597.3824982069865,720.1114044257178,502.61803141821986,720.1114044257178,502.61803141821986,747.0012258815581,596.9994542700977,751.0770500114371,596.7557382500643,751.5109054656808,597.3824984846653,720.1114054250532,502.61802912780945,720.1114054250532,502.61802912780945,752.8693899440581,588.4270665747852,751.5109054656808,597.3824984846653
704.0,666.0,706.7228985507248,654.1652173913044,14_1,133,5,111.77070569403364,711.0370654954553,652.2206907729508,701.4077442937833,652.2398128422633,704.0018292147873,665.9989576256794,705.0737090305469,664.912939199663,705.0855408605311,664.9693242583144,701.4886923510788,670.2233376420063,701.4886923510788,670.2233376420063,704.0020313157678,665.9992552260758,705.0737091618788,664.9129393141977,705.0855412396576,664.969324553371,701.4886922731042,670.2233298282028,701.4886922731042,670.2233298282028,711.0370654954553,652.2206907729508,705.0855412396576,664.969324553371
683.0,478.0,664.2343465045592,493.5838905775077,13_1,139,1,32.91983198865508,667.9902452563167,492.86043135981,660.1698014226243,497.1979115884621,683.0002309039733,478.00008930797645,678.9393210842877,475.3373490430818,680.7966451050304,474.618002078943,686.0200248018405,478.4262564086444,686.0200248018405,478.4262564086444,683.0001024340511,477.99959151606,678.939322237007,475.33734887426834,680.7966478213209,474.6180016678247,686.0200245415092,478.42625659863387,686.0200245415092,478.42625659863387,667.9902452563167,492.86043135981,680.7966478213209,474.6180016678247
320.0,427.0,319.2363363363363,407.5441441441442,2_1,82,2,65.02141364665461,324.70605004909316,409.1277978938458,315.01147486142634,410.6193309525289,320.0014730550863,427.0033726597692,319.5993082371049,427.3815814214038,319.7092550483369,427.4788635904049,320.0077375032522,427.0004129315282,320.0077375032522,427.0004129315282,319.99853051784316,427.0027978938458,319.5993083700321,427.3815801934077,319.70925264274933,427.47880898500694,320.0077401507167,427.0004332583783,320.0077401507167,427.0004332583783,324.70605004909316,409.1277978938458,319.70925264274933,427.47880898500694
704.0,666.0,710.4468468468468,662.6501501501501,2_4,85,4,145.81082761578443,714.7812735737708,660.633517838724,704.9809247104729,660.3888549958136,703.9993370812218,666.0007360876501,703.456834492784,666.2198296220471,703.9126033732379,665.9653386199651,704.2890411656182,665.5640972555578,704.2890411656182,665.5640972555578,704.0002677143958,666.0015598309114,703.4568350458177,666.2198300488267,703.9126045357513,665.9653394389297,704.289041251078,665.564097501047,704.289041251078,665.564097501047,714.7812735737708,660.633517838724,703.9126045357513,665.9653394389297
512.0,410.0,495.4558558558558,418.4066066066066,2_3,55,3,39.60481810711037,499.88047207639266,419.0185020963646,491.23920359103124,422.7878672823788,512.0023646449183,410.0004786769191,512.1405834118443,409.19142920752756,510.88066802580147,408.0160265699683,511.48998234621035,409.60647182858384,511.48998234621035,409.60647182858384,512.0009554748301,410.0003136198021,512.1405857345205,409.19142706894047,510.8806731163575,408.0160218578641,511.4899825279479,409.6064626972176,511.4899825279479,409.6064626972176,499.88047207639266,419.0185020963646,510.8806731163575,408.0160218578641
704.0,666.0,703.7094224924012,649.9303951367781,11_3,75,1,59.00980896116627,708.0206920065157,648.0277801387743,698.4964275175114,648.14196733696,703.9999498361512,666.0004634961531,706.2341489435894,661.9055184304941,705.3824186286238,661.4816550693492,641.2618161672517,764.0693664655134,641.2618161672517,764.0693664655134,704.0011607565157,666.0004363887743,706.2341490731087,661.9055185239464,705.3824189897036,661.4816553279949,641.2618156828157,764.0693635576205,641.2618156828157,764.0693635576205,708.0206920065157,648.0277801387743,705.3824189897036,661.4816553279949
832.0,563.0,829.4477477477478,574.9645645645645,5_1,36,3,100.87634182547507,832.5890193123771,572.885285846772,822.8414879009056,578.3644967866187,832.0014586852478,562.999842884877,831.90911311487,562.9666087247537,831.7765215737602,562.7098748394695,831.9992716716217,562.9996014860657,831.9992716716217,562.9996014860657,832.0022273201896,562.999787799897,831.9091136463796,562.966608733051,831.7765197489427,562.7098734776567,831.9992718834831,562.9995996876381,831.9992718834831,562.9995996876381,832.5890193123771,572.885285846772,831.7765197489427,562.7098734776567
576.0,666.0,576.4327327327328,581.4582582582583,2_1,83,3,86.71217407987595,581.1878579667325,580.6362322184705,573.9394476894673,580.1847020494339,576.0013362483578,666.0000063051333,578.7350593677343,595.2306029294299,578.8038666321844,593.3360202453335,575.5186202244358,675.3856608738055,575.5186202244358,675.3856608738055,576.001456599545,666.0000017497205,578.7350599786512,595.2306028927942,578.8038679030644,593.3360201628557,575.5186202934499,675.3856563183926,575.5186202934499,675.3856563183926,581.1878579667325,580.6362322184705,578.8038679030644,593.3360201628557
768.0,410.0,763.1972809667674,411.3703927492448,13_4,76,1,62.276948321340534,765.9132671507575,410.65288680306617,759.8058579492612,416.783327592411,768.0001984472361,409.99972624533854,762.6203740983129,414.38435368406823,762.4707276514979,414.54792011058277,769.6118490333644,408.7297829484292,769.6118490333644,408.7297829484292,767.9999370726325,410.0001158069724,762.6203757947167,414.38435339572493,762.4707300603416,414.54791969510256,769.611847535012,408.7297835897559,769.611847535012,408.7297835897559,765.9132671507575,410.65288680306617,762.4707300603416,414.54791969510256
576.0,563.0,576.3576576576576,548.7201201201202,7_3,121,4,63.566679603829044,580.9453245394747,548.1029891512956,573.5150314447792,549.0373963258214,576.0008461342201,563.0006376982452,581.3532890024509,559.3366154721012,581.9762907656036,558.6203873705027,574.203374044691,564.4664705277206,574.203374044691,564.4664705277206,576.0002561800997,562.9998397372331,581.3532897133933,559.3366153054696,581.9762922619872,558.6203870141137,574.2033742659609,564.4664649508561,574.2033742659609,564.4664649508561,580.9453245394747,548.1029891512956,581.9762922619872,558.6203870141137
704.0,563.0,695.3598837209302,542.2738372093023,12_4,30,5,109.89746068589703,699.1710968568243,541.0865639393896,690.8636761834713,544.779583903946,704.0001425099927,563.0003386741461,704.9730129066252,560.4177630968121,704.477719194188,558.6902541226051,702.0357689214306,562.1287108665289,702.0357689214306,562.1287108665289,703.9998322083868,562.9997109120459,704.9730137980343,560.4177631587181,704.4777210873697,558.6902542399944,702.035769338838,562.1287099068732,702.035769338838,562.1287099068732,699.1710968568243,541.0865639393896,704.4777210873697,558.6902542399944
320.0,427.0,286.6485465116279,481.8991279069768,9_2,108,5,293.7354737750043,292.70322820226244,483.1854539487523,286.1052092933651,480.25986607693096,320.0045035428779,427.0021552507268,319.8205332072784,427.20687237538993,319.1070990485709,429.3944225305121,319.9976513929145,427.01532215517625,319.9976513929145,427.01532215517625,320.00083562413744,426.9977098081273,319.82051336422325,427.20610424750896,319.10746873237423,429.3944421117268,319.99765464345506,427.0153155896825,319.99765464345506,427.0153155896825,292.70322820226244,483.1854539487523,319.10746873237423,429.3944421117268
597.0,614.0,594.1233644859814,623.9669781931464,2_4,72,3,103.93969448815487,598.9860237911354,622.7886643873164,591.6482359843709,620.8171960660263,597.0012941734814,614.0005475290839,594.5959591776065,616.6863844660113,594.2347246020041,617.83312705904,597.7377455608868,613.0659087904517,597.7377455608868,613.0659087904517,597.0009163692604,613.9997239576289,594.5959592937589,616.6863843383765,594.2347246965172,617.833126636702,597.7377467229973,613.0659108625362,597.7377467229973,613.0659108625362,598.9860237911354,622.7886643873164,594.2347246965172,617.833126636702
747.0,768.0,746.4525525525528,755.4552552552552,16_2,133,3,108.31119626134888,751.0380927581708,752.6741960764842,739.0284562230859,748.9742013468559,747.0006482556778,767.9992005677552,746.9067248926817,768.0464174993915,746.8529388859374,768.1858987981307,747.0056645825821,767.9960882516236,747.0056645825821,767.9960882516236,747.0034247894208,768.0009783030467,746.9067204003185,768.0464138657184,746.852928315322,768.1858936902994,747.0056649703901,767.9960916758495,747.0056649703901,767.9960916758495,751.0380927581708,752.6741960764842,746.852928315322,768.1858936902994
533.0,256.0,506.9228228228228,318.6411411411412,9_2,22,2,137.22466329817425,510.76406873137034,319.8174369668459,500.8375840137049,325.4363080047548,533.0009478228228,256.0011264927037,534.9044118813015,261.9378797775483,533.9661004029729,266.79142050241563,532.9776667254107,255.97412964173628,532.9776667254107,255.97412964173628,533.0018617001203,256.0005424355959,534.904443484749,261.93785467158614,533.96622087426,266.79131470478114,532.9776663866667,255.97412231917133,532.9776663866667,255.97412231917133,510.76406873137034,319.8174369668459,533.96622087426,266.79131470478114
448.0,563.0,466.1808139534883,556.8125,14_1,66,5,168.70092090478508,471.49824731733133,556.7099594195464,465.40447079518555,554.4534095402372,448.0011264534883,562.999755859375,456.90797347871836,560.5807089755108,457.73893206051076,560.2194719921026,447.62138573846147,563.1087884902954,447.62138573846147,563.1087884902954,448.00044458295633,563.0002426226714,456.9079755659088,560.5807066997698,457.7389367276194,560.2194670046232,447.6213859834843,563.1087903102019,447.6213859834843,563.1087903102019,471.49824731733133,556.7099594195464,457.7389367276194,560.2194670046232
448.0,358.0,459.9660660660661,399.0033033033033,16_4,17,4,125.09878739523322,464.5128539014545,399.9184498492461,455.2968896426417,403.76109922005605,448.0019547379411,358.0008618970533,455.9673490220307,363.2841537936511,457.1683406782745,364.5526011091825,447.0688178575433,357.2161760469099,447.0688178575433,357.2161760469099,447.9994261670795,358.0002369586211,455.9673559953894,363.284145963403,457.16835559024776,364.5525845032691,447.06881849057345,357.2161813679915,447.06881849057345,357.2161813679915,464.5128539014545,399.9184498492461,457.16835559024776,364.5525845032691
533.0,597.0,545.0504504504504,609.1033033033033,4_3,18,2,60.90160872179666,550.143418618604,608.2695556255194,543.606396526819,605.5664905916581,533.0019885363879,597.0006421704908,532.4866148890935,598.6200099625927,533.1459150164048,599.3096798724429,540.7799798312487,590.5138440032621,540.7799798312487,590.5138440032621,533.001817056104,596.9997802348944,532.4866157066432,598.6200099737762,533.1459166644778,599.3096799184796,540.7799798931325,590.5138383479925,540.7799798931325,590.5138383479925,550.143418618604,608.2695556255194,533.1459166644778,599.3096799184796
960.0,768.0,953.4462006079028,778.1969604863222,2_4,116,1,158.83100311767262,956.8553357061575,774.2120821698163,937.7151508459378,777.0887647825141,959.9989349829028,768.0001831425722,959.9979531092939,767.9989587829765,959.9858420293648,767.9917575770156,960.0000936971973,768.0002441777284,960.0000936971973,768.0002441777284,960.0010876592825,768.0009005291913,959.9979821000453,767.9989906375204,959.9859612291303,767.9918842898996,960.0000939306448,768.0002825482343,960.0000939306448,768.0002825482343,956.8553357061575,774.2120821698163,959.9859612291303,767.9918842898996
832.0,563.0,821.7142028985508,535.4646376811594,10_2,3,5,77.1735782056445,824.7011733754756,533.6717772927624,816.0534274361879,539.6467363978275,831.9999695001133,563.0006484233469,832.3663739841985,564.4090127701671,831.5084898142494,563.066973962426,832.0018947301395,563.007622762832,832.0018947301395,563.007622762832,832.0004897817256,563.0003905740124,832.3663783411379,564.4090130866108,831.5084990105173,563.0669744162452,832.0018947824123,563.0076256242138,832.0018947824123,563.0076256242138,824.7011733754756,533.6717772927624,831.5084990105173,563.0669744162452
768.0,410.0,780.8045454545454,392.10878787878784,11_1,80,1,57.57570595198191,783.3117411678558,391.4212912579663,777.8627009646166,397.5240294042997,768.0004683061079,409.9994739139441,775.4809632704355,403.9711464089308,777.1470661687129,402.61726494019723,767.9822885318235,410.09062485340866,767.9822885318235,410.09062485340866,768.0007060116058,409.99972143374754,775.4809854953845,403.9711422360454,777.1471063523549,402.61725718605413,767.9822891300445,410.09062441788984,767.9822891300445,410.09062441788984,783.3117411678558,391.4212912579663,777.1471063523549,402.61725718605413
747.0,427.0,741.881981981982,428.66006006006006,17_2,73,3,113.27873602509102,744.8198072664068,427.94388320048455,738.1478008351763,433.94629337940455,747.0002070796382,427.00027002099756,748.3632169614217,427.2824694381548,748.5923642142517,426.8872841588573,747.6329680812252,427.276319336927,747.6329680812252,427.276319336927,747.000532364063,427.00003554423455,748.3632180067902,427.2824692738688,748.592366381918,426.887283815369,747.6329675666616,427.2763195832551,747.6329675666616,427.2763195832551,744.8198072664068,427.94388320048455,748.592366381918,426.887283815369
747.0,597.0,742.0011594202898,631.636231884058,12_3,130,5,209.7595523034714,745.9793882348821,629.6514836158466,736.0116878390697,631.583279706869,746.9998166468523,596.9998793449955,759.1130432076162,606.3614328380278,759.6696131149153,608.2652090843782,747.830186119356,597.5587131825047,747.830186119356,597.5587131825047,746.9997739770696,597.0009709205341,759.1130458547831,606.3614343025209,759.6696186651296,608.2652120582169,747.830187795429,597.5587137546253,747.830187795429,597.5587137546253,745.9793882348821,629.6514836158466,759.6696186651296,608.2652120582169
683.0,546.0,671.369476744186,542.9813953488373,10_3,14,5,42.20652640486456,675.3341835205837,541.9127587092515,667.1641783750715,545.1145372500322,683.0002140488735,545.9998584836029,686.7627322276352,553.0497710949938,686.6836109541458,552.9557851453268,681.9841612067333,545.7207028120064,681.9841612067333,545.7207028120064,683.0002601807399,545.999794842064,686.7627338694414,553.0497711260222,686.6836145451326,552.9557852236752,681.9841609065815,545.7207018149492,681.9841609065815,545.7207018149492,675.3341835205837,541.9127587092515,686.6836145451326,552.9557852236752
533.0,768.0,545.0331010452961,766.1449477351916,1_4,27,4,182.70992499462938,550.931708579452,764.3302746912229,546.0224390210514,751.3158570735059,533.0018510452961,768.0009047664416,532.9137646271716,768.0182102249519,532.9311642181793,768.0524353620522,533.0004977814411,768.0007998622668,533.0004977814411,768.0007998622668,533.001532798202,767.9987317224729,532.9137573709778,768.0182400257415,532.931154964485,768.0524905354703,533.000499015243,768.0007959505308,533.000499015243,768.0007959505308,550.931708579452,764.3302746912229,532.931154964485,768.0524905354703
597.0,410.0,585.5081081081081,399.8861861861862,3_1,141,3,72.2391084242873,589.2751832962637,400.15186089177126,581.1822637569365,405.2546708433221,597.0018825221706,409.9995895064987,585.0866639268057,402.04062744464517,586.3401185586819,401.4113125575952,601.9539427447963,415.6904596723236,601.9539427447963,415.6904596723236,597.0015016556387,409.99951714177126,585.086665967806,402.04062623301246,586.3401210279916,401.41131099199987,601.9539427221422,415.69045650858874,601.9539427221422,415.69045650858874,589.2751832962637,400.15186089177126,586.3401210279916,401.41131099199987
512.0,478.0,508.9735735735736,484.4987987987988,13_3,75,3,27.02241250650021,513.6527606996868,484.62848888191,506.0001111406445,486.5546437416473,512.0010393938861,478.0012402050488,513.0515753699912,475.91822521068025,512.8190023805561,475.8949391818069,512.6906032643161,476.99010015654494,512.6906032643161,476.99010015654494,511.99931831687434,478.0009254053475,513.051575648968,475.91822499230693,512.8190029241854,475.8949387545508,512.6906030926083,476.99009619506614,512.6906030926083,476.99009619506614,513.6527606996868,484.62848888191,512.8190029241854,475.8949387545508
512.0,546.0,514.1984984984986,547.0516516516517,17_1,137,3,73.21840112166349,519.1659055747374,546.7637831567409,512.3401981302849,546.2544046106359,512.0015990844361,546.0006262610267,513.8668076037836,551.6153031208377,513.8499767980331,552.312298105221,510.0861098876587,537.223855311663,510.0861098876587,537.223855311663,512.0009885825499,545.9995009301784,513.8668078715515,551.6153029570279,513.8499772953861,552.3122978267112,510.0861083366259,537.2238544820431,510.0861083366259,537.2238544820431,519.1659055747374,546.7637831567409,513.8499772953861,552.3122978267112
576.0,666.0,569.4810810810811,653.2075075075078,5_1,94,3,94.59215281190095,574.6476635045633,651.972933107469,567.9807607895644,647.6275904271602,575.9995136982686,666.0005983278203,576.7485343989858,665.5242983302084,576.9995029440383,665.284020288455,576.3433907753713,665.1421352788853,576.3433907753713,665.1421352788853,576.0025219030008,665.9994223652815,576.7485345242926,665.5242984220052,576.9995031913718,665.2840204802759,576.3433908528909,665.142128759477,576.3433908528909,665.142128759477,574.6476635045633,651.972933107469,576.9995031913718,665.2840204802759
512.0,546.0,508.2402402402402,544.6717717717719,14_2,133,3,73.80473085783186,513.2326602353644,544.4293323604322,506.43644431441726,543.8786937546256,512.0019589902402,545.9991643498969,512.3929688777953,546.2084413580368,512.5738074959906,546.7064970757209,511.593864375496,545.3699245523047,511.593864375496,545.3699245523047,512.0010928525519,546.0001331416822,512.3929690058278,546.2084412979473,512.5738077949634,546.7064969334449,511.5938644721102,545.3699182121015,511.5938644721102,545.3699182121015,513.2326602353644,544.4293323604322,512.5738077949634,546.7064969334449
960.0,768.0,937.778078078078,791.5903903903903,11_1,122,2,170.00364258451052,941.3537898577956,787.6022136568312,922.1497058106814,789.3597744262357,960.003664015578,767.9990817966403,959.9992998283909,768.003239930434,960.0137947152656,768.0013596975162,959.9997739780414,767.9998380603732,959.9997739780414,767.9998380603732,960.0029597796706,768.0013835787062,959.9993030695236,768.003241100086,960.0138169683082,768.0013830918919,959.9997726001052,767.9998119234327,959.9997726001052,767.9998119234327,941.3537898577956,787.6022136568312,960.0138169683082,768.0013830918919
704.0,563.0,702.3108108108107,541.2783783783784,11_1,107,2,31.17811876523402,706.0734964860972,540.0616694274416,697.7383640853982,543.9135980749497,704.0003860061232,562.9997834076753,709.5500075094545,560.551731183718,709.6034215858441,558.4259536637442,707.5922759239737,570.3694647660127,707.5922759239737,570.3694647660127,704.0008646501597,562.9994135680666,709.5500082378962,560.5517312435098,709.6034236947387,558.4259538269583,707.5922760023172,570.3694636407366,707.5922760023172,570.3694636407366,706.0734964860972,540.0616694274416,709.6034236947387,558.4259538269583
512.0,614.0,495.1135135135135,601.6141141141143,16_2,105,1,62.12453585847529,500.4800147202791,601.0832972442597,494.7479999614873,597.2465598160716,512.0002322635135,614.0011990750518,512.2196431852653,615.2028033944816,512.0846567631072,615.0912114909079,511.9845044455013,614.0252919877257,511.9845044455013,614.0252919877257,512.0010108140291,614.0001673614472,512.2196439690738,615.2028029223859,512.0846584366079,615.091210459793,511.9845043209375,614.02528905029,511.9845043209375,614.02528905029,500.4800147202791,601.0832972442597,512.0846584366079,615.091210459793
832.0,666.0,789.1072072072072,632.0111111111112,10_4,7,3,164.99721239244397,792.793094887837,629.7823947972847,782.0809375074487,632.9304279488274,831.9997853322072,666.0002468532987,806.8999891530136,645.0453561563929,803.649729866848,641.5366943416723,832.5613144917531,666.4033764309354,832.5613144917531,666.4033764309354,832.001102700337,666.0000461644722,806.9000010011346,645.0453621155839,803.6497503464643,641.5367043423344,832.5613160277449,666.4033772058083,832.5613160277449,666.4033772058083,792.793094887837,629.7823947972847,803.6497503464643,641.5367043423344
512.0,614.0,515.6963963963965,613.6741741741741,2_4,4,4,89.43658267900615,520.9961805766071,612.9624419671875,515.0603381578826,609.0942416030867,512.0018163182715,613.9990032757366,515.0791684651188,611.5237398049073,515.4759174464959,611.2357643160683,513.059573695896,613.1425341213787,513.059573695896,613.1425341213787,512.0013075297321,613.999429271875,515.0791685984642,611.5237397800204,515.4759177315094,611.2357642757463,513.0595732157673,613.1425304872375,513.0595732157673,613.1425304872375,520.9961805766071,612.9624419671875,515.4759177315094,611.2357642757463
832.0,461.0,837.6363363363364,462.2144144144144,13_3,3,3,92.83275712147503,840.1481133291675,460.797465454675,833.5935915881317,467.39379304577653,832.0010824300864,460.9994485941019,831.9499526049133,461.7084698927169,831.8516000882196,461.2966997210628,831.9973206617453,461.24453931713964,831.9973206617453,461.24453931713964,832.0011406729175,460.9998580328,831.9499525975523,461.70846973898625,831.8515951294626,461.29669845433256,831.9973216841174,461.24453962955596,831.9973216841174,461.24453962955596,840.1481133291675,460.797465454675,831.8515951294626,461.29669845433256
768.0,410.0,750.1486486486486,439.58498498498494,9_4,46,1,66.99185158599815,753.090871791133,438.75815872131096,746.3099876751405,444.774931349408,768.0001501134924,409.9995968013912,750.035083026908,426.90694223097427,750.6327861656154,426.8565152667714,756.7304026178412,418.7326712578445,756.7304026178412,418.7326712578445,768.000539759883,409.9993086236547,750.0350839213739,426.9069421255983,750.6327880939851,426.8565150387282,756.7304029266921,418.732670851333,756.7304029266921,418.732670851333,753.090871791133,438.75815872131096,750.6327880939851,426.8565150387282
533.0,597.0,536.4975975975976,603.1567567567567,5_1,68,4,174.691802748204,541.613491811629,602.4040273056436,535.1656155218215,599.754801403445,533.0028466210351,596.9996522645692,530.9796436559659,598.4704671153918,531.0931148159591,598.2187916964881,457.55131735658506,657.054847715352,457.55131735658506,657.054847715352,533.0020416163165,596.9992421493936,530.9796437660393,598.4704670967268,531.0931150593085,598.2187916547342,457.5513166569431,657.0548463688302,457.5513166569431,657.0548463688302,541.613491811629,602.4040273056436,531.0931150593085,598.2187916547342
832.0,563.0,847.8953623188406,567.0310144927536,7_2,78,5,83.05243223514208,850.8807001164691,564.9066700303589,841.2505548256395,570.8493099053919,832.0005869282156,562.9995203521286,833.7975735296138,563.8207724201876,836.0960507603193,564.4003956995531,832.027479590264,563.0009847190414,832.027479590264,563.0009847190414,832.0013055852191,562.9995655381714,833.7975860269212,563.8207775377283,836.0961059032511,564.4004170113154,832.0274794152515,563.0009850823914,832.0274794152515,563.0009850823914,850.8807001164691,564.9066700303589,836.0961059032511,564.4004170113154
533.0,256.0,513.8861861861863,254.46186186186188,16_4,143,2,162.8996866547699,517.354731223973,256.0033575664209,506.77909094923257,261.82647904087617,532.9989791549363,256.00116850248685,533.1794335806928,255.8919139008989,533.2060825542883,255.93417148191602,532.9982342160858,256.0034995209347,532.9982342160858,256.0034995209347,533.000239036473,255.9994513164209,533.1794197522281,255.89192802538201,533.206182486631,255.9340817865821,532.9982335785949,256.0035022864984,532.9982335785949,256.0035022864984,517.354731223973,256.0033575664209,533.206182486631,255.9340817865821
704.0,358.0,704.5394578313252,355.27198795180715,14_3,10,1,53.649891845157285,707.3341184547413,355.20579991003234,701.183438174402,361.02832134721433,703.9990525578877,358.0001984010259,704.1155821589717,357.36819417914734,704.148795107612,356.98678853058476,704.1194219922444,357.7148408661405,704.1194219922444,357.7148408661405,703.9994016578663,358.0011490311261,704.115582663701,357.36819390124566,704.1487946986207,356.98678872808415,704.1194221666325,357.71484166642387,704.1194221666325,357.71484166642387,707.3341184547413,355.20579991003234,704.1487946986207,356.98678872808415
832.0,563.0,794.3543806646526,581.8344410876132,8_1,144,1,73.98989449649685,797.7501133663505,579.8922556051355,788.0955641526103,584.5489556160476,832.0000105474651,562.9992360094882,819.7352208184307,560.3346424154404,815.5436277916792,561.5099063679111,832.0673001383007,563.0822532395221,832.0673001383007,563.0822532395221,832.0010899288505,562.9994943746667,819.7352371616959,560.3346481201504,815.5436579313883,561.5099168491108,832.0672994835228,563.0822523244958,832.0672994835228,563.0822523244958,797.7501133663505,579.8922556051355,815.5436579313883,561.5099168491108
747.0,427.0,732.0197568389058,339.8085106382979,12_3,123,1,45.495036942283406,734.5634338573997,339.69796277634464,729.1907422525402,345.3773544566122,747.0001035185933,427.0000389586104,737.7042768541214,389.77963258835837,734.8747183023747,377.40151301231674,747.1145432444691,427.10556969744096,747.1145432444691,427.10556969744096,746.9998352245872,426.99984265915714,737.7043971873615,389.7795865774576,734.8749438930182,377.4014238905859,747.1145432905738,427.10557009331546,747.1145432905738,427.10557009331546,734.5634338573997,339.69796277634464,734.8749438930182,377.4014238905859
448.0,358.0,450.4321321321322,330.4966966966967,14_1,56,4,173.24302115253607,454.6870784720945,331.8886966544141,443.9687737692633,337.1302047489069,448.0024446321322,357.9988939623217,447.6047501071989,358.8082907246207,448.06035357940755,358.2459062904181,447.99572003610865,358.0022353987078,447.99572003610865,358.0022353987078,448.0022640189695,358.0005130606641,447.60476063781925,358.80828096373256,448.06041132167,358.2458486673567,447.99572228999614,358.00223730382817,447.99572228999614,358.00223730382817,454.6870784720945,331.8886966544141,448.06041132167,358.2458486673567
704.0,461.0,708.6537537537538,467.663963963964,10_2,5,2,74.3965779013301,711.9992175498386,466.8745770821445,704.5163002720806,472.2582249107049,703.9995636902772,461.00037448642496,702.6565527720973,465.14574583143866,702.5890754434099,464.5789657792413,704.8725815378152,460.296427955606,704.8725815378152,460.296427955606,703.9999194541355,460.999943293082,702.6565531965601,465.1457457644472,702.5890763422894,464.5789656381906,704.8725809255023,460.2964272866123,704.8725809255023,460.2964272866123,711.9992175498386,466.8745770821445,702.5890763422894,464.5789656381906
448.0,358.0,442.94774774774766,376.5246246246246,8_3,9,3,152.83664853838704,447.48554397074093,377.6674858600252,437.65190829783023,381.89969484190794,447.99901727899766,357.9992339996246,447.6877802400823,357.7416078336686,447.4743676449198,357.51522132025127,448.0001982258246,357.9999242214111,448.0001982258246,357.9999242214111,448.00238967386593,358.0000053912752,447.68778184385627,357.7416058924771,447.4743707885643,357.5152176078152,448.00019759384503,357.99992266002823,448.00019759384503,357.99992266002823,447.48554397074093,377.6674858600252,447.4743707885643,357.5152176078152
704.0,563.0,698.8005813953488,558.302034883721,12_3,134,5,94.97527478079368,702.6725162341111,556.996987244351,694.1777129839506,560.3121673874065,704.000349461755,563.000032930596,704.005042260828,562.9392138889636,703.3615480927798,562.4022481529339,703.6400313970654,562.80690613292,703.6400313970654,562.80690613292,704.0008243395798,562.9999779670072,704.0050428036304,562.9392139577096,703.36154905679,562.40224827517,703.6400309874527,562.806905886395,703.6400309874527,562.806905886395,702.6725162341111,556.996987244351,703.36154905679,562.40224827517
704.0,666.0,692.9406060606059,670.8375757575758,3_2,46,1,77.1618005599103,697.4263881728448,668.8595945782242,687.92315740821,667.681971293499,704.0006646543559,665.9998072028883,703.9444025081145,665.8891058235512,703.9445488331487,665.8913333469412,704.0126032262858,666.0930939555891,704.0126032262858,666.0930939555891,704.0019496962823,666.0004637188492,703.9444029583938,665.8891062983446,703.9445496749099,665.8913341240429,704.0126029536523,666.0930957741318,704.0126029536523,666.0930957741318,697.4263881728448,668.8595945782242,703.9445496749099,665.8913341240429
512.0,546.0,507.4496794871794,554.1641025641027,17_3,77,5,72.59115599491187,512.4957280473416,553.8664211712515,505.84541540601583,552.8523188677218,512.0030242137419,545.9993076422277,512.4212179790035,548.3831129227854,512.8901637816472,549.7060159742348,514.7753177217947,555.3427709438863,514.7753177217947,555.3427709438863,512.0006108598416,545.998623319689,512.4212184163823,548.3831126530971,512.8901646319594,549.706015464459,514.7753181175892,555.3427655182517,514.7753181175892,555.3427655182517,512.4957280473416,553.8664211712515,512.8901646319594,549.706015464459
